time_s,distance_m,speed_m_s,acceleration_m_s2,kinetic_J,potential_J,dissipated_J
1.15555555556,0,0,0,0,98.1,0
1.17777777778,0,0,0,0,98.1,0
1.2,0,0,0,0,98.1,0
1.22222222222,0,0,0,0,98.1,0
1.24444444444,0,0,0,0,98.1,0
1.26666666667,0,0,0,0,98.1,0
1.28888888889,0,0,0,0,98.1,0
1.31111111111,0,0,0,0,98.1,0
1.33333333333,0,0,0,0,98.1,0
1.35555555556,0,0,0,0,98.1,0
1.37777777778,0,0,0,0,98.1,0
1.4,0,0,0,0,98.1,0
1.42222222222,0,0,0,0,98.1,0
1.44444444444,0,0,0,0,98.1,0
1.46666666667,0,0,0,0,98.1,0
1.48888888889,0,0,0,0,98.1,0
1.51111111111,0,0,0,0,98.1,0
1.53333333333,0,0,0,0,98.1,0
1.55555555556,0,0,0,0,98.1,0
1.57777777778,0,0,0,0,98.1,0
1.6,0,0,0,0,98.1,0
1.62222222222,0,0,0,0,98.1,0
1.64444444444,0,0,0,0,98.1,0
1.66666666667,0,0,0,0,98.1,0
1.68888888889,0,0,0,0,98.1,0
1.71111111111,0,0,0,0,98.1,0
1.73333333333,0,0,0,0,98.1,0
1.75555555556,0,0,0,0,98.1,0
1.77777777778,0,0,0,0,98.1,0
1.8,0,0,0,0,98.1,0
1.82222222222,0,0,0,0,98.1,0
1.84444444444,0,0,0,0,98.1,0
1.86666666667,0,0,0,0,98.1,0
1.88888888889,0,0,0,0,98.1,0
1.91111111111,0,0,0,0,98.1,0
1.93333333333,0,0,0,0,98.1,0
1.95555555556,0,0,0,0,98.1,0
1.97777777778,0,0,0,0,98.1,0
2,0,0,0,0,98.1,0
2.02222222222,0,0,0,0,98.1,0
2.04444444444,0,0,0,0,98.1,0
2.06666666667,0,0,0,0,98.1,0
2.08888888889,0,0,0,0,98.1,0
2.11111111111,0,0,0,0,98.1,0
2.13333333333,0,0,0,0,98.1,0
2.15555555556,0,0,0,0,98.1,0
2.17777777778,0,0,0,0,98.1,0
2.2,0,0,0,0,98.1,0
2.22222222222,0,0,0,0,98.1,0
2.24444444444,0,0,0,0,98.1,0
2.26666666667,0,0,0,0,98.1,0
2.28888888889,0,0,0,0,98.1,0
2.31111111111,0,0,0,0,98.1,0
2.33333333333,0,0,0,0,98.1,0
2.35555555556,0,0,0,0,98.1,0
2.37777777778,0,0,0,0,98.1,0
2.4,0,0,0,0,98.1,0
2.42222222222,0,0,0,0,98.1,0
2.44444444444,0,0,0,0,98.1,0
2.46666666667,0,0,0,0,98.1,0
2.48888888889,0,0,0,0,98.1,0
2.51111111111,0,0,0,0,98.1,0
2.53333333333,0,0,0,0,98.1,0
2.55555555556,0,0,0,0,98.1,0
2.57777777778,0,0,0,0,98.1,0
2.6,0,0,0,0,98.1,0
2.62222222222,0,0,0,0,98.1,0
2.64444444444,0,0,0,0,98.1,0
2.66666666667,0,0,0,0,98.1,0
2.68888888889,0,0,0,0,98.1,0
2.71111111111,0,0,0,0,98.1,0
2.73333333333,0,0,0,0,98.1,0
2.75555555556,0,0,0,0,98.1,0
2.77777777778,0,0,0,0,98.1,0
2.8,0,0,0,0,98.1,0
2.82222222222,0,0,0,0,98.1,0
2.84444444444,0,0,0,0,98.1,0
2.86666666667,0,0,0,0,98.1,0
2.88888888889,0,0,0,0,98.1,0
2.91111111111,0,0,0,0,98.1,0
2.93333333333,0,0,0,0,98.1,0
2.95555555556,0,0,0,0,98.1,0
2.97777777778,0,0,0,0,98.1,0
3,0,0,0,0,98.1,0
3.02222222222,0,0,0,0,98.1,0
3.04444444444,0,0,0,0,98.1,0
3.06666666667,0,0,0,0,98.1,0
3.08888888889,0,0,0,0,98.1,0
3.11111111111,0,0,0,0,98.1,0
3.13333333333,0,0,0,0,98.1,0
3.15555555556,0,0,0,0,98.1,0
3.17777777778,0,0,0,0,98.1,0
3.2,0,0,0,0,98.1,0
3.22222222222,0,0,0,0,98.1,0
3.24444444444,0,0,0,0,98.1,0
3.26666666667,0,0,0,0,98.1,0
3.28888888889,0,0,0,0,98.1,0
3.31111111111,0,0,0,0,98.1,0
3.33333333333,0,0,0,0,98.1,0
3.35555555556,0,0,0,0,98.1,0
3.37777777778,0,0,0,0,98.1,0
3.4,0,0,0,0,98.1,0
3.42222222222,0,0,0,0,98.1,0
3.44444444444,0,0,0,0,98.1,0
3.46666666667,0,0,0,0,98.1,0
3.48888888889,0,0,0,0,98.1,0
3.51111111111,0,0,0,0,98.1,0
3.53333333333,0,0,0,0,98.1,0
3.55555555556,0,0,0,0,98.1,0
3.57777777778,0,0,0,0,98.1,0
3.6,0,0,0,0,98.1,0
3.62222222222,0,0,0,0,98.1,0
3.64444444444,0,0,0,0,98.1,0
3.66666666667,0,0,0,0,98.1,0
3.68888888889,0,0,0,0,98.1,0
3.71111111111,0,0,0,0,98.1,0
3.73333333333,0,0,0,0,98.1,0
3.75555555556,0,0,0,0,98.1,0
3.77777777778,0,0,0,0,98.1,0
3.8,0,0,0,0,98.1,0
3.82222222222,0,0,0,0,98.1,0
3.84444444444,0,0,0,0,98.1,0
3.86666666667,0,0,0,0,98.1,0
3.88888888889,0,0,0,0,98.1,0
3.91111111111,0,0,0,0,98.1,0
3.93333333333,0,0,0,0,98.1,0
3.95555555556,0,0,0,0,98.1,0
3.97777777778,0,0,0,0,98.1,0
4,0,0,0,0,98.1,0
