time_s,distance_m,speed_m_s,acceleration_m_s2,kinetic_J,potential_J,dissipated_J
0.99841935964,2.44475308642,4.89724695904,4.905,23.9830277778,74.1169722222,0
1.00963755469,2.5,4.95227220577,4.905,24.525,73.575,0
1.02085574974,2.55586419753,5.0072974525,4.905,25.0730277778,73.0269722222,0
1.0320739448,2.61234567901,5.06232269923,4.905,25.6271111111,72.4728888889,0
1.04329213985,2.66944444444,5.11734794596,4.905,26.18725,71.91275,0
1.0545103349,2.72716049383,5.17237319269,4.905,26.7534444444,71.3465555556,0
1.06572852995,2.78549382716,5.22739843942,4.905,27.3256944444,70.7743055556,0
1.07694672501,2.84444444444,5.28242368615,4.905,27.904,70.196,0
1.08816492006,2.90401234568,5.33744893288,4.905,28.4883611111,69.6116388889,0
1.09938311511,2.96419753086,5.39247417961,4.905,29.0787777778,69.0212222222,0
1.11060131016,3.025,5.44749942634,4.905,29.67525,68.42475,0
1.12181950521,3.08641975309,5.50252467307,4.905,30.2777777778,67.8222222222,0
1.13303770027,3.14845679012,5.5575499198,4.905,30.8863611111,67.2136388889,0
1.14425589532,3.21111111111,5.61257516653,4.905,31.501,66.599,0
1.15547409037,3.27438271605,5.66760041327,4.905,32.1216944444,65.9783055556,0
1.16669228542,3.33827160494,5.72262566,4.905,32.7484444444,65.3515555556,0
1.17791048047,3.40277777778,5.77765090673,4.905,33.38125,64.71875,0
1.18912867553,3.46790123457,5.83267615346,4.905,34.0201111111,64.0798888889,0
1.20034687058,3.53364197531,5.88770140019,4.905,34.6650277778,63.4349722222,0
1.21156506563,3.6,5.94272664692,4.905,35.316,62.784,0
1.22278326068,3.66697530864,5.99775189365,4.905,35.9730277778,62.1269722222,0
1.23400145574,3.73456790123,6.05277714038,4.905,36.6361111111,61.4638888889,0
1.24521965079,3.80277777778,6.10780238711,4.905,37.30525,60.79475,0
1.25643784584,3.87160493827,6.16282763384,4.905,37.9804444444,60.1195555556,0
1.26765604089,3.94104938272,6.21785288057,4.905,38.6616944444,59.4383055556,0
1.27887423594,4.01111111111,6.2728781273,4.905,39.349,58.751,0
1.290092431,4.08179012346,6.32790337403,4.905,40.0423611111,58.0576388889,0
1.30131062605,4.15308641975,6.38292862076,4.905,40.7417777778,57.3582222222,0
1.3125288211,4.225,6.4379538675,4.905,41.44725,56.65275,0
1.32374701615,4.2975308642,6.49297911423,4.905,42.1587777778,55.9412222222,0
1.3349652112,4.37067901235,6.54800436096,4.905,42.8763611111,55.2236388889,0
1.34618340626,4.44444444444,6.60302960769,4.905,43.6,54.5,0
1.35740160131,4.51882716049,6.65805485442,4.905,44.3296944444,53.7703055556,0
1.36861979636,4.59382716049,6.71308010115,4.905,45.0654444444,53.0345555556,0
1.37983799141,4.66944444444,6.76810534788,4.905,45.80725,52.29275,0
1.39105618646,4.74567901235,6.82313059461,4.905,46.5551111111,51.5448888889,0
1.40227438152,4.8225308642,6.87815584134,4.905,47.3090277778,50.7909722222,0
1.41349257657,4.9,6.93318108807,4.905,48.069,50.031,0
1.42471077162,4.97808641975,6.9882063348,4.905,48.8350277778,49.2649722222,0
1.43592896667,5.05679012346,7.04323158153,4.905,49.6071111111,48.4928888889,0
1.44714716173,5.13611111111,7.09825682826,4.905,50.38525,47.71475,0
1.45836535678,5.21604938272,7.15328207499,4.905,51.1694444444,46.9305555556,0
1.46958355183,5.29660493827,7.20830732173,4.905,51.9596944444,46.1403055556,0
1.48080174688,5.37777777778,7.26333256846,4.905,52.756,45.344,0
