time_s,distance_m,speed_m_s,acceleration_m_s2,kinetic_J,potential_J,dissipated_J
0,0,0,3.20585815777,0,98.1,0
0.0138761933013,0.000308641975309,0.044485107494,3.20585815777,0.00197892478875,98.0969722222,0.00104885298903
0.0277523866027,0.00123456790123,0.0889702149879,3.20585815777,0.007915699155,98.0878888889,0.00419541195611
0.041628579904,0.00277777777778,0.133455322482,3.20585815777,0.0178103230987,98.07275,0.00943967690125
0.0555047732054,0.00493827160494,0.177940429976,3.20585815777,0.03166279662,98.0515555556,0.0167816478244
0.0693809665067,0.00771604938272,0.22242553747,3.20585815777,0.0494731197187,98.0243055556,0.0262213247257
0.0832571598081,0.0111111111111,0.266910644964,3.20585815777,0.071241292395,97.991,0.037758707605
0.0971333531094,0.0151234567901,0.311395752458,3.20585815777,0.0969673146487,97.9516388889,0.0513937964624
0.111009546411,0.0197530864198,0.355880859952,3.20585815777,0.12665118648,97.9062222222,0.0671265912978
0.124885739712,0.025,0.400365967446,3.20585815777,0.160292907889,97.85475,0.0849570921113
0.138761933013,0.0308641975309,0.44485107494,3.20585815777,0.197892478875,97.7972222222,0.104885298903
0.152638126315,0.0373456790123,0.489336182434,3.20585815777,0.239449899439,97.7336388889,0.126911211672
0.166514319616,0.0444444444444,0.533821289928,3.20585815777,0.28496516958,97.664,0.15103483042
0.180390512917,0.0521604938272,0.578306397422,3.20585815777,0.334438289299,97.5883055556,0.177256155146
0.194266706219,0.0604938271605,0.622791504916,3.20585815777,0.387869258595,97.5065555556,0.205575185849
0.20814289952,0.0694444444444,0.66727661241,3.20585815777,0.445258077469,97.41875,0.235991922531
0.222019092821,0.079012345679,0.711761719904,3.20585815777,0.50660474592,97.3248888889,0.268506365191
0.235895286123,0.0891975308642,0.756246827397,3.20585815777,0.571909263949,97.2249722222,0.303118513829
0.249771479424,0.1,0.800731934891,3.20585815777,0.641171631555,97.119,0.339828368445
0.263647672725,0.111419753086,0.845217042385,3.20585815777,0.714391848739,97.0069722222,0.378635929039
0.277523866027,0.123456790123,0.889702149879,3.20585815777,0.7915699155,96.8888888889,0.419541195611
0.291400059328,0.136111111111,0.934187257373,3.20585815777,0.872705831839,96.76475,0.462544168161
0.30527625263,0.149382716049,0.978672364867,3.20585815777,0.957799597755,96.6345555556,0.507644846689
0.319152445931,0.163271604938,1.02315747236,3.20585815777,1.04685121325,96.4983055556,0.554843231196
0.333028639232,0.177777777778,1.06764257986,3.20585815777,1.13986067832,96.356,0.60413932168
0.346904832534,0.192901234568,1.11212768735,3.20585815777,1.23682799297,96.2076388889,0.655533118142
0.360781025835,0.208641975309,1.15661279484,3.20585815777,1.33775315719,96.0532222222,0.709024620583
0.374657219136,0.225,1.20109790234,3.20585815777,1.442636171,95.89275,0.764613829001
0.388533412438,0.241975308642,1.24558300983,3.20585815777,1.55147703438,95.7262222222,0.822300743398
0.402409605739,0.259567901235,1.29006811733,3.20585815777,1.66427574734,95.5536388889,0.882085363772
0.41628579904,0.277777777778,1.33455322482,3.20585815777,1.78103230987,95.375,0.943967690125
0.430161992342,0.296604938272,1.37903833231,3.20585815777,1.90174672199,95.1903055556,1.00794772246
0.444038185643,0.316049382716,1.42352343981,3.20585815777,2.02641898368,94.9995555556,1.07402546076
0.457914378944,0.336111111111,1.4680085473,3.20585815777,2.15504909495,94.80275,1.14220090505
0.471790572246,0.356790123457,1.51249365479,3.20585815777,2.28763705579,94.5998888889,1.21247405532
0.485666765547,0.378086419753,1.55697876229,3.20585815777,2.42418286622,94.3909722222,1.28484491156
0.499542958848,0.4,1.60146386978,3.20585815777,2.56468652622,94.176,1.35931347378
0.51341915215,0.422530864198,1.64594897728,3.20585815777,2.7091480358,93.9549722222,1.43587974198
0.527295345451,0.445679012346,1.69043408477,3.20585815777,2.85756739495,93.7278888889,1.51454371616
0.541171538752,0.469444444444,1.73491919226,3.20585815777,3.00994460369,93.49475,1.59530539631
0.555047732054,0.493827160494,1.77940429976,3.20585815777,3.166279662,93.2555555556,1.67816478244
0.568923925355,0.518827160494,1.82388940725,3.20585815777,3.32657256989,93.0103055556,1.76312187456
0.582800118656,0.544444444444,1.86837451475,3.20585815777,3.49082332735,92.759,1.85017667265
0.596676311958,0.570679012346,1.91285962224,3.20585815777,3.6590319344,92.5016388889,1.93932917671
0.610552505259,0.597530864198,1.95734472973,3.20585815777,3.83119839102,92.2382222222,2.03057938676
0.62442869856,0.625,2.00182983723,3.20585815777,4.00732269722,91.96875,2.12392730278
0.638304891862,0.653086419753,2.04631494472,3.20585815777,4.18740485299,91.6932222222,2.21937292478
0.652181085163,0.681790123457,2.09080005222,3.20585815777,4.37144485835,91.4116388889,2.31691625276
0.666057278464,0.711111111111,2.13528515971,3.20585815777,4.55944271328,91.124,2.41655728672
0.679933471766,0.741049382716,2.1797702672,3.20585815777,4.75139841779,90.8303055556,2.51829602666
0.693809665067,0.771604938272,2.2242553747,3.20585815777,4.94731197187,90.5305555556,2.62213247257
0.707685858368,0.802777777778,2.26874048219,3.20585815777,5.14718337554,90.22475,2.72806662446
0.72156205167,0.834567901235,2.31322558969,3.20585815777,5.35101262878,89.9128888889,2.83609848233
0.735438244971,0.866975308642,2.35771069718,3.20585815777,5.5587997316,89.5949722222,2.94622804618
0.749314438272,0.9,2.40219580467,3.20585815777,5.77054468399,89.271,3.05845531601
0.763190631574,0.933641975309,2.44668091217,3.20585815777,5.98624748597,88.9409722222,3.17278029181
0.777066824875,0.967901234568,2.49116601966,3.20585815777,6.20590813752,88.6048888889,3.28920297359
0.790943018176,1.00277777778,2.53565112716,3.20585815777,6.42952663865,88.26275,3.40772336135
0.804819211478,1.03827160494,2.58013623465,3.20585815777,6.65710298935,87.9145555556,3.52834145509
0.818695404779,1.07438271605,2.62462134214,3.20585815777,6.88863718964,87.5603055556,3.65105725481
0.832571598081,1.11111111111,2.66910644964,3.20585815777,7.1241292395,87.2,3.7758707605
0.846447791382,1.14845679012,2.71359155713,3.20585815777,7.36357913894,86.8336388889,3.90278197217
0.860323984683,1.18641975309,2.75807666463,3.20585815777,7.60698688795,86.4612222222,4.03179088982
0.874200177985,1.225,2.80256177212,3.20585815777,7.85435248655,86.08275,4.16289751345
0.888076371286,1.26419753086,2.84704687961,3.20585815777,8.10567593472,85.6982222222,4.29610184306
0.901952564587,1.30401234568,2.89153198711,3.20585815777,8.36095723247,85.3076388889,4.43140387864
0.915828757889,1.34444444444,2.9360170946,3.20585815777,8.62019637979,84.911,4.56880362021
0.92970495119,1.38549382716,2.9805022021,3.20585815777,8.8833933767,84.5083055556,4.70830106775
0.943581144491,1.42716049383,3.02498730959,3.20585815777,9.15054822318,84.0995555556,4.84989622126
0.957457337793,1.46944444444,3.06947241708,3.20585815777,9.42166091924,83.68475,4.99358908076
0.971333531094,1.51234567901,3.11395752458,3.20585815777,9.69673146487,83.2638888889,5.13937964624
0.985209724395,1.55586419753,3.15844263207,3.20585815777,9.97575986009,82.8369722222,5.28726791769
0.999085917697,1.6,3.20292773957,3.20585815777,10.2587461049,82.404,5.43725389512
1.012962111,1.64475308642,3.24741284706,3.20585815777,10.5456901992,81.9649722222,5.58933757853
1.0268383043,1.69012345679,3.29189795455,3.20585815777,10.8365921432,81.5198888889,5.74351896792
1.0407144976,1.73611111111,3.33638306205,3.20585815777,11.1314519367,81.06875,5.89979806328
1.0545906909,1.78271604938,3.38086816954,3.20585815777,11.4302695798,80.6115555556,6.05817486462
1.0684668842,1.8299382716,3.42535327704,3.20585815777,11.7330450725,80.1483055556,6.21864937195
1.0823430775,1.87777777778,3.46983838453,3.20585815777,12.0397784148,79.679,6.38122158525
1.09621927081,1.9262345679,3.51432349202,3.20585815777,12.3504696066,79.2036388889,6.54589150452
1.11009546411,1.97530864198,3.55880859952,3.20585815777,12.665118648,78.7222222222,6.71265912978
1.12397165741,2.025,3.60329370701,3.20585815777,12.983725539,78.23475,6.88152446101
1.13784785071,2.07530864198,3.64777881451,3.20585815777,13.3062902796,77.7412222222,7.05248749822
1.15172404401,2.1262345679,3.692263922,3.20585815777,13.6328128697,77.2416388889,7.22554824141
1.16560023731,2.17777777778,3.73674902949,3.20585815777,13.9632933094,76.736,7.40070669058
1.17947643061,2.2299382716,3.78123413699,3.20585815777,14.2977315987,76.2243055556,7.57796284573
1.19335262392,2.28271604938,3.82571924448,3.20585815777,14.6361277376,75.7065555556,7.75731670685
1.20722881722,2.33611111111,3.87020435198,3.20585815777,14.978481726,75.18275,7.93876827395
1.22110501052,2.39012345679,3.91468945947,3.20585815777,15.3247935641,74.6528888889,8.12231754703
1.23498120382,2.44475308642,3.95917456696,3.20585815777,15.6750632517,74.1169722222,8.30796452609
1.24885739712,2.5,4.00365967446,3.20585815777,16.0292907889,73.575,8.49570921113
1.26273359042,2.55586419753,4.04814478195,3.20585815777,16.3874761756,73.0269722222,8.68555160214
1.27660978372,2.61234567901,4.09262988945,3.20585815777,16.749619412,72.4728888889,8.87749169913
1.29048597702,2.66944444444,4.13711499694,3.20585815777,17.1157204979,71.91275,9.0715295021
1.30436217033,2.72716049383,4.18160010443,3.20585815777,17.4857794334,71.3465555556,9.26766501105
1.31823836363,2.78549382716,4.22608521193,3.20585815777,17.8597962185,70.7743055556,9.46589822598
1.33211455693,2.84444444444,4.27057031942,3.20585815777,18.2377708531,70.196,9.66622914688
1.34599075023,2.90401234568,4.31505542691,3.20585815777,18.6197033373,69.6116388889,9.86865777376
1.35986694353,2.96419753086,4.35954053441,3.20585815777,19.0055936712,69.0212222222,10.0731841066
1.37374313683,3.025,4.4040256419,3.20585815777,19.3954418545,68.42475,10.2798081455
1.38761933013,3.08641975309,4.4485107494,3.20585815777,19.7892478875,67.8222222222,10.4885298903
1.40149552344,3.14845679012,4.49299585689,3.20585815777,20.18701177,67.2136388889,10.6993493411
1.41537171674,3.21111111111,4.53748096438,3.20585815777,20.5887335022,66.599,10.9122664978
1.42924791004,3.27438271605,4.58196607188,3.20585815777,20.9944130838,65.9783055556,11.1272813606
1.44312410334,3.33827160494,4.62645117937,3.20585815777,21.4040505151,65.3515555556,11.3443939293
1.45700029664,3.40277777778,4.67093628687,3.20585815777,21.817645796,64.71875,11.563604204
1.47087648994,3.46790123457,4.71542139436,3.20585815777,22.2351989264,64.0798888889,11.7849121847
1.48475268324,3.53364197531,4.75990650185,3.20585815777,22.6567099064,63.4349722222,12.0083178714
