time_s,displacement_m,velocity_m_s,energy_J
7.92,2.22391146519e-06,-4.18370042858e-06,1.8643239048e-11
7.94,2.14178597157e-06,-4.02980583277e-06,1.72941618209e-11
7.96,2.06268165839e-06,-3.88154751791e-06,1.60425168146e-11
7.98,1.98648786661e-06,-3.73872008856e-06,1.48812820387e-11
8,1.91309797023e-06,-3.60112559102e-06,1.38039404485e-11
8.02,1.84240923015e-06,-3.4685732455e-06,1.28044437224e-11
8.04,1.7743226533e-06,-3.34087918795e-06,1.18771786303e-11
8.06,1.70874285679e-06,-3.21786622097e-06,1.10169358093e-11
8.08,1.64557793704e-06,-3.09936357373e-06,1.02188807748e-11
8.1,1.58473934355e-06,-2.9852066704e-06,9.47852700646e-12
8.12,1.52614175724e-06,-2.87523690691e-06,8.7917109618e-12
8.14,1.46970297322e-06,-2.76930143565e-06,8.15456887974e-12
8.16,1.41534378771e-06,-2.6672529579e-06,7.56351524555e-12
8.18,1.36298788909e-06,-2.56894952368e-06,7.01522279924e-12
8.2,1.31256175287e-06,-2.47425433875e-06,6.50660397662e-12
8.22,1.26399454044e-06,-2.38303557854e-06,6.03479368083e-12
8.24,1.21721800149e-06,-2.29516620875e-06,5.5971332892e-12
8.26,1.17216637993e-06,-2.21052381237e-06,5.19115580698e-12
8.28,1.12877632323e-06,-2.12899042286e-06,4.81457208611e-12
8.3,1.08698679506e-06,-2.05045236341e-06,4.46525803259e-12
8.32,1.046738991e-06,-1.97480009186e-06,4.14124273194e-12
8.34,1.00797625737e-06,-1.90192805123e-06,3.84069742687e-12
8.36,9.70644013003e-07,-1.83173452567e-06,3.56192528621e-12
8.38,9.34689673792e-07,-1.76412150144e-06,3.3033519085e-12
8.4,9.00062580004e-07,-1.69899453304e-06,3.0635165075e-12
8.42,8.66713926211e-07,-1.63626261406e-06,2.84106373086e-12
8.44,8.34596693767e-07,-1.57583805266e-06,2.6347360666e-12
8.46,8.0366558572e-07,-1.5176363516e-06,2.4433667952e-12
8.48,7.73876964083e-07,-1.46157609252e-06,2.26587344819e-12
8.5,7.45188789381e-07,-1.40757882439e-06,2.10125173707e-12
8.52,7.17560562388e-07,-1.355568956e-06,1.94856991862e-12
8.54,6.90953267967e-07,-1.30547365231e-06,1.80696356547e-12
8.56,6.65329320958e-07,-1.25722273453e-06,1.67563071276e-12
8.58,6.40652514021e-07,-1.21074858377e-06,1.55382735399e-12
8.6,6.16887967368e-07,-1.16598604821e-06,1.44086326088e-12
8.62,5.94002080328e-07,-1.1228723536e-06,1.33609810411e-12
8.64,5.71962484661e-07,-1.08134701695e-06,1.23893785326e-12
8.66,5.50737999569e-07,-1.04135176338e-06,1.14883143588e-12
8.68,5.30298588341e-07,-1.00283044593e-06,1.06526763723e-12
8.7,5.10615316572e-07,-9.657289683e-07,9.87772223143e-13
8.72,4.91660311901e-07,-9.29995210363e-07,9.15905270246e-13
8.74,4.73406725206e-07,-8.95578956342e-07,8.49258688462e-13
8.76,4.55828693218e-07,-8.62431825614e-07,7.87453922038e-13
8.78,4.38901302486e-07,-8.30507205997e-07,7.30139816255e-13
8.8,4.22600554656e-07,-7.99760189456e-07,6.76990637911e-13
8.82,4.06903333011e-07,-7.7014751012e-07,6.27704238504e-13
8.84,3.91787370231e-07,-7.4162748455e-07,5.82000349865e-13
8.86,3.77231217321e-07,-7.1415995416e-07,5.39619002706e-13
8.88,3.63214213673e-07,-6.87706229727e-07,5.00319059231e-13
8.9,3.49716458218e-07,-6.62229037902e-07,4.63876851618e-13
8.92,3.36718781625e-07,-6.3769246966e-07,4.30084918729e-13
8.94,3.24202719518e-07,-6.14061930613e-07,3.98750834001e-13
8.96,3.12150486662e-07,-5.91304093127e-07,3.6969611792e-13
8.98,3.00544952091e-07,-5.69386850164e-07,3.42755229025e-13
9,2.8936961515e-07,-5.4827927081e-07,3.17774627743e-13
9.02,2.78608582395e-07,-5.27951557396e-07,2.94611907847e-13
9.04,2.68246545353e-07,-5.08375004191e-07,2.7313499063e-13
9.06,2.58268759075e-07,-4.89521957578e-07,2.53221377304e-13
9.08,2.48661021489e-07,-4.71365777686e-07,2.34757455402e-13
9.1,2.39409653486e-07,-4.53880801401e-07,2.17637855305e-13
9.12,2.30501479757e-07,-4.37042306732e-07,2.01764853277e-13
9.14,2.21923810302e-07,-4.20826478456e-07,1.87047817643e-13
9.16,2.1366442264e-07,-4.05210375027e-07,1.73402695018e-13
9.18,2.05711544647e-07,-3.90171896666e-07,1.60751533676e-13
9.2,1.98053838038e-07,-3.75689754628e-07,1.49022041389e-13
9.22,1.90680382436e-07,-3.61743441577e-07,1.38147175254e-13
9.24,1.83580660039e-07,-3.48313203031e-07,1.28064761184e-13
9.26,1.76744540834e-07,-3.35380009862e-07,1.18717140937e-13
9.28,1.7016226836e-07,-3.22925531776e-07,1.10050844684e-13
9.3,1.63824445987e-07,-3.10932111771e-07,1.02016287271e-13
9.32,1.57722023697e-07,-2.99382741518e-07,9.45674864774e-14
9.34,1.51846285351e-07,-2.88261037638e-07,8.76618016596e-14
9.36,1.4618883642e-07,-2.77551218841e-07,8.12596913275e-14
9.38,1.40741592162e-07,-2.67238083903e-07,7.53244882729e-14
9.4,1.3549676624e-07,-2.57306990435e-07,6.98221909864e-14
9.42,1.30446859744e-07,-2.47743834433e-07,6.47212701837e-14
9.44,1.25584650626e-07,-2.38535030565e-07,5.99924893492e-14
9.46,1.20903183518e-07,-2.29667493189e-07,5.56087382835e-14
9.48,1.1639575992e-07,-2.21128618044e-07,5.15448787138e-14
9.5,1.12055928751e-07,-2.12906264626e-07,4.7777601095e-14
9.52,1.07877477244e-07,-2.04988739194e-07,4.42852917913e-14
9.54,1.03854422178e-07,-1.97364778401e-07,4.10479098883e-14
9.56,9.9981001424e-08,-1.90023533521e-07,3.80468729375e-14
