time_s,x_m,y_m,vx_m_s,vy_m_s,radius_m,speed_m_s,acceleration_m_s2,specific_energy_J_kg,angular_momentum_m2_s
43860.4755184,22101953.9151,12688214.0363,-1968.42378579,3430.06137036,25485037.6162,3954.74565616,0.613718915497,-7820643.04475,100786840642
44085.4010339,21645741.5447,13451993.2003,-2086.90366768,3359.2670662,25485177.0267,3954.72402833,0.613712201113,-7820643.01867,100786840642
44310.3265493,21163158.1487,14199383.7893,-2202.83909603,3284.38139539,25485324.4598,3954.70115602,0.613705100456,-7820642.99109,100786840642
44535.2520648,20654792.1063,14929475.5571,-2316.08881038,3205.49580061,25485479.7358,3954.67706714,0.613697622209,-7820642.96205,100786840642
44760.1775803,20121263.2096,15641379.38,-2426.51483963,3122.70660196,25485642.6652,3954.6517911,0.613689775514,-7820642.93157,100786840642
44985.1030958,19563221.9041,16334228.3413,-2533.98267044,3036.11487828,25485813.0491,3954.62535876,0.613681569964,-7820642.89971,100786840642
45210.0286113,18981348.4928,17007178.7881,-2638.36141147,2945.82634267,25485990.6799,3954.59780239,0.61367301559,-7820642.86648,100786840642
45434.9541267,18376352.3031,17659411.3586,-2739.52395298,2851.95121236,25486175.3408,3954.56915563,0.613664122849,-7820642.83195,100786840642
45659.8796422,17748970.8183,18290131.9812,-2837.34712181,2754.604073,25486366.8065,3954.53945342,0.613654902608,-7820642.79615,100786840642
45884.8051577,17099968.7752,18898572.8407,-2931.71183142,2653.90373775,25486564.8436,3954.50873204,0.613645366135,-7820642.75911,100786840642
46109.7306732,16430137.2284,19483993.3137,-3022.50322686,2549.97310107,25486769.2105,3954.47702896,0.613635525083,-7820642.7209,100786840642
46334.6561887,15740292.5825,20045680.8692,-3109.61082449,2442.93898767,25486979.6581,3954.44438287,0.613625391474,-7820642.68156,100786840642
46559.5817041,15031275.5931,20582951.9358,-3192.92864627,2332.93199662,25487195.9295,3954.41083362,0.613614977688,-7820642.64112,100786840642
46784.5072196,14303950.3392,21095152.733,-3272.35534849,2220.0863409,25487417.7612,3954.37642212,0.613604296446,-7820642.59965,100786840642
47009.4327351,13559203.166,21581660.0651,-3347.79434468,2104.5396826,25487644.8826,3954.34119038,0.613593360791,-7820642.5572,100786840642
47234.3582506,12797941.6018,22041882.0789,-3419.15392272,1986.43296389,25487877.0168,3954.30518135,0.613582184077,-7820642.51381,100786840642
47459.283766,12021093.2488,22475258.9818,-3486.34735588,1865.9102341,25488113.8807,3954.26843898,0.613570779952,-7820642.46954,100786840642
47684.2092815,11229604.6495,22881263.7214,-3549.29300765,1743.11847303,25488355.1857,3954.23100807,0.613559162336,-7820642.42444,100786840642
47909.134797,10424440.1302,23259402.624,-3607.91443041,1618.20741079,25488600.6374,3954.19293428,0.613547345412,-7820642.37857,100786840642
48134.0603125,9606580.62335,23609215.9934,-3662.14045754,1491.32934425,25488849.9367,3954.15426404,0.6135353436,-7820642.33199,100786840642
48358.985828,8777022.46982,23930278.667,-3711.90528914,1362.63895055,25489102.7798,3954.1150445,0.613523171546,-7820642.28475,100786840642
48583.9113434,7936776.20222,24222200.5301,-3757.14857107,1232.29309769,25489358.8583,3954.07532348,0.613510844102,-7820642.2369,100786840642
48808.8368589,7086865.31166,24484626.9875,-3797.81546734,1100.45065259,25489617.8602,3954.0351494,0.613498376305,-7820642.18852,100786840642
49033.7623744,6228324.99885,24717239.3907,-3833.85672565,967.272286764,25489879.4699,3953.99457126,0.613485783363,-7820642.13965,100786840642
49258.6878899,5362200.91109,24919755.4229,-3865.22873615,832.920279879,25490143.3685,3953.9536385,0.613473080633,-7820642.09036,100786840642
49483.6134054,4489547.867,25091929.4373,-3891.89358322,697.558321462,25490409.2344,3953.91240102,0.613460283605,-7820642.0407,100786840642
49708.5389208,3611428.5703,25233552.7529,-3913.81909026,561.351310977,25490676.7437,3953.87090907,0.61344740788,-7820641.99075,100786840642
49933.4644363,2728912.31427,25344453.9033,-3930.97885752,424.465156518,25490945.5705,3953.82921323,0.613434469153,-7820641.94055,100786840642
50158.3899518,1843073.67857,25424498.8412,-3943.35229279,287.066572379,25491215.3871,3953.78736429,0.613421483194,-7820641.89017,100786840642
50383.3154673,954991.219928,25473591.0969,-3950.92463501,149.322875741,25491485.8649,3953.74541324,0.613408465827,-7820641.83967,100786840642
50608.2409827,65746.1582758,25491671.8908,-3953.6869708,11.4017827251,25491756.6744,3953.7034112,0.613395432912,-7820641.78911,100786840642
50833.1664982,-823578.939971,25478720.2006,-3951.6362438,-126.528795933,25492027.4857,3953.66140932,0.613382400326,-7820641.73856,100786840642
51058.0920137,-1711901.47997,25434752.7815,-3944.77525693,-264.300959346,25492297.9689,3953.61945877,0.613369383943,-7820641.68807,100786840642
51283.0175292,-2598140.1562,25359824.1415,-3933.11266742,-401.747020819,25492567.7946,3953.57761064,0.613356399614,-7820641.63771,100786840642
51507.9430447,-3481216.26828,25254026.47,-3916.66297487,-538.699711829,25492836.6341,3953.53591589,0.613343463149,-7820641.58754,100786840642
51732.8685601,-4360055.03335,25117489.5208,-3895.44650207,-674.992385393,25493104.1602,3953.4944253,0.613330590296,-7820641.53761,100786840642
51957.7940756,-5233586.89328,24950380.4495,-3869.48936884,-810.459218578,25493370.0469,3953.45318937,0.613317796727,-7820641.488,100786840642
52182.7195911,-6100748.81521,24752903.6058,-3838.8234588,-944.935413906,25493633.9705,3953.41225832,0.613305098009,-7820641.43876,100786840642
52407.6451066,-6960485.58388,24525300.2794,-3803.48637916,-1078.25739941,25493895.6097,3953.37168198,0.613292509597,-7820641.38995,100786840642
52632.5706221,-7811751.08411,24267848.403,-3763.52141365,-1210.26302712,25494154.6459,3953.33150973,0.613280046805,-7820641.34163,100786840642
52857.4961375,-8653509.57184,23980862.2089,-3718.97746845,-1340.7917697,25494410.7638,3953.29179046,0.613267724795,-7820641.29385,100786840642
53082.421653,-9484736.9324,23664691.8431,-3669.9090115,-1469.68491503,25494663.6515,3953.25257252,0.613255558554,-7820641.24668,100786840642
53307.3471685,-10304421.9242,23319722.9347,-3616.37600498,-1596.7857585,25494913.0013,3953.21390364,0.613243562876,-7820641.20018,100786840642
53532.272684,-11111567.4066,22946376.1234,-3558.44383118,-1721.9397928,25495158.5096,3953.17583086,0.613231752349,-7820641.15439,100786840642
53757.1981995,-11905191.5502,22545106.5437,-3496.18321191,-1844.99489492,25495399.8775,3953.1384005,0.61322014133,-7820641.10939,100786840642
53982.1237149,-12684329.0289,22116403.2678,-3429.67012144,-1965.80151018,25495636.8114,3953.10165811,0.613208743933,-7820641.06521,100786840642
54207.0492304,-13448032.1902,21660788.7077,-3358.98569311,-2084.21283314,25495869.0228,3953.06564838,0.613197574012,-7820641.02191,100786840642
54431.9747459,-14195372.2059,21178817.9761,-3284.2161198,-2200.08498499,25496096.2292,3953.03041511,0.613186645139,-7820640.97955,100786840642
54656.9002614,-14925440.1976,20671078.209,-3205.45254827,-2313.27718744,25496318.1541,3952.99600115,0.613175970596,-7820640.93818,100786840642
54881.8257768,-15637348.3394,20138187.8484,-3122.79096761,-2423.65193268,25496534.5274,3952.96244836,0.613165563349,-7820640.89785,100786840642
55106.7512923,-16330230.9338,19580795.8884,-3036.3320919,-2531.07514944,25496745.0859,3952.92979755,0.613155436042,-7820640.8586,100786840642
55331.6768078,-17003245.4613,18999581.083,-2946.18123712,-2635.41636472,25496949.5734,3952.89808841,0.613145600975,-7820640.82049,100786840642
55556.6023233,-17655573.6008,18395251.1197,-2852.44819271,-2736.54886121,25497147.741,3952.86735951,0.613136070092,-7820640.78356,100786840642
55781.5278388,-18286422.2215,17768541.7566,-2755.24708767,-2834.34983001,25497339.3478,3952.8376482,0.613126854967,-7820640.74785,100786840642
56006.4533542,-18895024.3437,17120215.9266,-2654.6962515,-2928.70051873,25497524.1606,3952.8089906,0.613117966788,-7820640.71341,100786840642
56231.3788697,-19480640.0671,16451062.8088,-2550.91807018,-3019.4863745,25497701.9546,3952.78142155,0.613109416346,-7820640.68028,100786840642
56456.3043852,-20042557.4674,15761896.868,-2444.03883727,-3106.59718195,25497872.5135,3952.75497457,0.613101214021,-7820640.6485,100786840642
56681.2299007,-20580093.4578,15053556.8638,-2334.18860037,-3189.92719592,25498035.6299,3952.7296818,0.613093369768,-7820640.61811,100786840642
56906.1554162,-21092594.6158,14326904.8303,-2221.5010031,-3269.37526873,25498191.1053,3952.70557398,0.613085893108,-7820640.58914,100786840642
57131.0809316,-21579437.9743,13582825.0285,-2106.11312284,-3344.84497187,25498338.7506,3952.68268041,0.613078793114,-7820640.56163,100786840642
57356.0064471,-22040031.7754,12822222.8713,-1988.16530434,-3416.24471199,25498478.3864,3952.66102892,0.613072078401,-7820640.53562,100786840642
57580.9319626,-22473816.1862,12046023.8228,-1867.80098948,-3483.48784104,25498609.8427,3952.64064582,0.613065757116,-7820640.51113,100786840642
57805.8574781,-22880263.9761,11255172.2747,-1745.16654335,-3546.49276045,25498732.9597,3952.62155587,0.613059836929,-7820640.4882,100786840642
58030.7829936,-23258881.1549,10450630.3983,-1620.41107685,-3605.18301917,25498847.5877,3952.60378228,0.613054325022,-7820640.46685,100786840642
58255.708509,-23609207.5696,9633376.97671,-1493.68626605,-3659.48740555,25498953.5872,3952.58734664,0.613049228081,-7820640.4471,100786840642
58480.6340245,-23930817.4616,8804406.21611,-1365.14616848,-3709.3400329,25499050.8294,3952.57226891,0.613044552289,-7820640.42899,100786840642
58705.55954,-24223319.9809,7964726.53873,-1234.94703665,-3754.68041857,25499139.196,3952.55856743,0.613040303316,-7820640.41253,100786840642
58930.4850555,-24486359.6592,7115359.3589,-1103.24712889,-3795.45355666,25499218.5795,3952.54625883,0.613036486317,-7820640.39775,100786840642
59155.4105709,-24719616.8393,6257337.84332,-970.206517918,-3831.60998398,25499288.8835,3952.53535807,0.613033105921,-7820640.38466,100786840642
59380.3360864,-24922808.0615,5391705.65737,-835.986897158,-3863.10583949,25499350.0225,3952.52587839,0.613030166226,-7820640.37327,100786840642
59605.2616019,-25095686.4068,4519515.69873,-700.751385215,-3889.9029169,25499401.922,3952.51783131,0.613027670799,-7820640.3636,100786840642
59830.1871174,-25238041.7946,3641828.81988,-564.66432863,-3911.96871056,25499444.5191,3952.5112266,0.613025622664,-7820640.35567,100786840642
60055.1126329,-25349701.2372,2759712.54121,-427.891103184,-3929.27645443,25499477.7618,3952.5060723,0.613024024306,-7820640.34948,100786840642
60280.0381483,-25430529.0485,1874239.75594,-290.597913998,-3941.80515424,25499501.6099,3952.50237465,0.613022877663,-7820640.34504,100786840642
60504.9636638,-25480427.0084,986487.428736,-152.951594641,-3949.53961264,25499516.0342,3952.50013815,0.613022184125,-7820640.34235,100786840642
60729.8891793,-25499334.4811,97535.2893816,-15.1194054958,-3952.47044746,25499521.0173,3952.49936553,0.613021944533,-7820640.34143,100786840642
60954.8146948,-25487228.4886,-791535.476885,122.731168371,-3950.59410298,25499516.553,3952.5000577,0.613022159178,-7820640.34226,100786840642
61179.7402103,-25444123.7384,-1679643.54074,260.432619615,-3943.91285415,25499502.6469,3952.50221385,0.613022827799,-7820640.34485,100786840642
61404.6657257,-25370072.6061,-2565708.74033,397.817621043,-3932.43480393,25499479.3159,3952.50583134,0.613023949585,-7820640.34919,100786840642
61629.5912412,-25265165.0715,-3448653.39146,534.719227826,-3916.17387353,25499446.5882,3952.51090578,0.613025523177,-7820640.35529,100786840642
61854.5167567,-25129528.6102,-4327403.59475,670.971079266,-3895.14978573,25499404.5037,3952.51743102,0.613027546666,-7820640.36312,100786840642
62079.4422722,-24963328.0397,-5200890.53831,806.40759987,-3869.38804121,25499353.1136,3952.52539911,0.613030017599,-7820640.37269,100786840642
62304.3677877,-24766765.32,-6068051.79426,940.864199496,-3838.91988798,25499292.4803,3952.53480038,0.613032932979,-7820640.38399,100786840642
62529.2933031,-24540079.3096,-6927832.60768,1074.17747233,-3803.78228387,25499222.6776,3952.54562341,0.613036289271,-7820640.39699,100786840642
62754.2188186,-24283545.4767,-7779187.1762,1206.18539449,-3764.0178522,25499143.7903,3952.55785506,0.613040082404,-7820640.41168,100786840642
62979.1443341,-23997475.5664,-8621079.91903,1336.72751993,-3719.67483062,25499055.9145,3952.57148045,0.613044307779,-7820640.42805,100786840642
63204.0698496,-23682217.2237,-9452486.73358,1465.64517456,-3670.80701321,25498959.1568,3952.58648305,0.61304896027,-7820640.44607,100786840642
63428.995365,-23338153.5736,-10272396.2384,1592.78164823,-3617.47368591,25498853.6351,3952.60284461,0.613054034234,-7820640.46572,100786840642
63653.9208805,-22965702.7572,-11079811.0007,1717.98238437,-3559.73955533,25498739.4775,3952.62054526,0.613059523518,-7820640.48699,100786840642
63878.846396,-22565317.4268,-11873748.7473,1841.09516709,-3497.67467106,25498616.823,3952.63956349,0.613065421461,-7820640.50983,100786840642
64103.7719115,-22137484.1982,-12653243.5574,1961.97030555,-3431.35434151,25498485.8207,3952.65987619,0.613071720909,-7820640.53424,100786840642
64328.697427,-21682723.0621,-13417347.0354,2080.46081531,-3360.85904343,25498346.6299,3952.68145868,0.61307841422,-7820640.56017,100786840642
64553.6229424,-21201586.7555,-14165129.463,2196.4225964,-3286.27432522,25498199.4199,3952.70428473,0.613085493271,-7820640.58759,100786840642
64778.5484579,-20694660.0927,-14895680.9286,2309.71460811,-3207.69070408,25498044.3697,3952.7283266,0.613092949474,-7820640.61648,100786840642
65003.4739734,-20162559.2579,-15608112.4332,2420.19904003,-3125.20355718,25497881.668,3952.75355507,0.613100773779,-7820640.64679,100786840642
65228.3994889,-19605931.0594,-16301556.9707,2527.7414793,-3038.91300694,25497711.5126,3952.77993948,0.613108956691,-7820640.6785,100786840642
65453.3250044,-19025452.1474,-16975170.5824,2632.21107384,-2948.9238006,25497534.1105,3952.80744775,0.613117488277,-7820640.71155,100786840642
65678.2505198,-18421828.1942,-17628133.3827,2733.4806913,-2855.34518411,25497349.6774,3952.83604645,0.613126358181,-7820640.74592,100786840642
65903.1760353,-17795793.0403,-18259650.5572,2831.42707359,-2758.29077068,25497158.4378,3952.86570081,0.613135555635,-7820640.78156,100786840642
66128.1015508,-17148107.806,-18868953.3295,2925.93098688,-2657.87840388,25496960.6244,3952.89637479,0.613145069471,-7820640.81843,100786840642
66353.0270663,-16479559.9694,-19455299.8973,3016.87736667,-2554.23001574,25496756.4776,3952.92803107,0.613154888137,-7820640.85648,100786840642
66577.9525817,-15790962.4124,-20017976.3354,3104.155458,-2447.47147976,25496546.246,3952.96063118,0.613164999709,-7820640.89566,100786840642
66802.8780972,-15083152.4363,-20556297.4657,3187.65895045,-2337.73245919,25496330.1853,3952.99413547,0.613175391904,-7820640.93594,100786840642
67027.8036127,-14356990.7472,-21069607.6923,3267.28610787,-2225.14625058,25496108.5584,3953.0285032,0.6131860521,-7820640.97725,100786840642
67252.7291282,-13613360.4123,-21557281.8006,3342.93989263,-2109.84962303,25495881.635,3953.06369258,0.613196967345,-7820641.01956,100786840642
67477.6546437,-12853165.79,-22018725.7204,3414.52808425,-1991.98265304,25495649.6912,3953.09966079,0.613208124376,-7820641.0628,100786840642
67702.5801591,-12077331.4333,-22453377.2507,3481.96339223,-1871.68855535,25495413.0093,3953.13636409,0.613219509635,-7820641.10694,100786840642
67927.5056746,-11286800.9683,-22860706.7466,3545.16356306,-1749.11350996,25495171.8773,3953.17375783,0.613231109284,-7820641.1519,100786840642
68152.4311901,-10482535.9496,-23240217.7664,3604.05148108,-1624.40648543,25494926.5887,3953.21179652,0.613242909224,-7820641.19764,100786840642
68377.3567056,-9665514.6939,-23591447.6788,3658.55526324,-1497.7190587,25494677.4421,3953.25043388,0.613254895108,-7820641.24411,100786840642
68602.2822211,-8836731.0926,-23913968.2291,3708.60834758,-1369.20523179,25494424.7408,3953.2896229,0.613267052364,-7820641.29124,100786840642
68827.2077365,-7997193.40532,-24207386.0639,3754.14957524,-1239.02124537,25494168.7923,3953.32931587,0.613279366205,-7820641.33899,100786840642
69052.133252,-7147923.03581,-24471343.2137,3795.12326606,-1107.32538954,25493909.9082,3953.36946451,0.613291821656,-7820641.38728,100786840642
69277.0587675,-6289953.29148,-24705517.532,3831.4792875,-974.277812129,25493648.4037,3953.41001994,0.613304403565,-7820641.43607,100786840642
69501.984283,-5424328.12824,-24909623.0919,3863.17311691,-840.040324511,25493384.5972,3953.45093279,0.613317096623,-7820641.48529,100786840642
69726.9097985,-4552100.88207,-25083410.538,3890.165897,-704.776205427,25493118.81,3953.49215327,0.613329885386,-7820641.53488,100786840642
69951.8353139,-3674332.98887,-25226667.3945,3912.42448453,-568.650002862,25492851.3655,3953.53363118,0.613342754289,-7820641.58479,100786840642
70176.7608294,-2792092.69416,-25339218.3281,3929.92149195,-431.827334309,25492582.5896,3953.57531603,0.613355687669,-7820641.63495,100786840642
70401.6863449,-1906453.75413,-25420925.366,3942.63532224,-294.474685622,25492312.8096,3953.61715706,0.613368669779,-7820641.6853,100786840642
70626.6118604,-1018494.12976,-25471688.069,3950.55019658,-156.759208719,25492042.354,3953.65910331,0.613381684813,-7820641.73578,100786840642
70851.5373758,-129294.675354,-25491443.6577,3953.65617508,-18.8485183728,25491771.5521,3953.7011037,0.61339471692,-7820641.78633,100786840642
71076.4628913,760062.176652,-25480167.0944,3951.94917033,119.089511674,25491500.734,3953.74310706,0.613407750229,-7820641.83689,100786840642
71301.3884068,1648493.73321,-25437871.1181,3945.43095387,256.886952998,25491230.2294,3953.78506224,0.613420768862,-7820641.8874,100786840642
71526.3139223,2534918.35882,-25364606.2338,3934.10915554,394.376026972,25490960.3679,3953.82691811,0.613433756958,-7820641.93778,100786840642
71751.2394378,3418256.79273,-25260460.6558,3917.99725567,531.389309146,25490691.4783,3953.86862368,0.613446698689,-7820641.988,100786840642
71976.1649532,4297433.46358,-25125560.2052,3897.11457015,667.759933315,25490423.8882,3953.91012814,0.613459578282,-7820642.03797,100786840642
72201.0904687,5171377.79987,-24960068.1613,3871.48622834,803.321795002,25490157.9236,3953.95138091,0.613472380039,-7820642.08764,100786840642
72426.0159842,6039025.53474,-24764185.0675,3841.14314395,937.909754113,25489893.9085,3953.9923317,0.613485088351,-7820642.13695,100786840642
72650.9414997,6899320.00323,-24538148.4915,3806.12197874,1071.35983652,25489632.1648,3954.03293061,0.613497687723,-7820642.18585,100786840642
72875.8670152,7751213.43082,-24282232.7405,3766.4650993,1203.50943433,25489373.0114,3954.07312816,0.61351016279,-7820642.23426,100786840642
73100.7925306,8593668.21122,-23996748.5317,3722.22052673,1334.19750456,25489116.7642,3954.11287532,0.613522498336,-7820642.28213,100786840642
73325.7180461,9425658.17223,-23682042.6176,3673.44187944,1463.26476599,25488863.7354,3954.15212366,0.613534679312,-7820642.32941,100786840642
73550.6435616,10246169.8279,-23338497.3682,3620.18830907,1590.55389403,25488614.2335,3954.1908253,0.613546690857,-7820642.37603,100786840642
73775.5690771,11054203.6153,-22966530.3086,3562.52442957,1715.90971318,25488368.5626,3954.22893307,0.613558518313,-7820642.42194,100786840642
74000.4945926,11848775.1153,-22566593.6147,3500.52023967,1839.17938702,25488127.0222,3954.26640048,0.613570147246,-7820642.46708,100786840642
74225.420108,12628916.254,-22139173.5652,3434.25103851,1960.21260541,25487889.9068,3954.30318184,0.613581563462,-7820642.5114,100786840642
74450.3456235,13393676.4856,-21684789.9532,3363.797335,2078.86176864,25487657.5054,3954.33923229,0.613592753023,-7820642.55484,100786840642
74675.271139,14142123.9531,-21203995.4554,3289.2447505,2194.98216843,25487430.1015,3954.37450786,0.613603702268,-7820642.59735,100786840642
74900.1966545,14873346.6276,-20697374.9618,3210.68391538,2308.43216534,25487207.9721,3954.4089655,0.613614397826,-7820642.63887,100786840642
75125.1221699,15586453.4225,-20165544.8659,3128.21035927,2419.07336262,25486991.3884,3954.44256319,0.613624826635,-7820642.67936,100786840642
75350.0476854,16280575.2828,-19609152.3157,3041.9243953,2526.77077604,25486780.6142,3954.47525993,0.613634975958,-7820642.71877,100786840642
75574.9732009,16954866.2478,-19028874.4273,2951.93099842,2631.39299967,25486575.9068,3954.50701582,0.613644833395,-7820642.75705,100786840642
75799.8987164,17608504.4858,-18425417.4619,2858.3396779,2732.81236732,25486377.5157,3954.53779211,0.613654386903,-7820642.79414,100786840642
76024.8242319,18240693.2988,-17799515.9665,2761.26434427,2830.9051094,25486185.6828,3954.56755125,0.61366362481,-7820642.83002,100786840642
76249.7497473,18850662.0978,-17151931.8799,2660.82317076,2925.55150511,25486000.6423,3954.59625691,0.613672535826,-7820642.86462,100786840642
76474.6752628,19437667.3453,-16483453.6058,2557.13844944,3016.63602969,25485822.6197,3954.62387405,0.61368110906,-7820642.89792,100786840642
76699.6007783,20000993.4656,-15794895.0519,2450.33644226,3104.04749651,25485651.8322,3954.65036898,0.613689334033,-7820642.92986,100786840642
76924.5262938,20539953.7201,-15087094.6393,2340.54722715,3187.67919395,25485488.4881,3954.67570934,0.613697200692,-7820642.96041,100786840642
77149.4518093,21053891.0487,-14360914.2802,2227.90453938,3267.42901673,25485332.7868,3954.6998642,0.613704699419,-7820642.98954,100786840642
77374.3773247,21542178.874,-13617238.3276,2112.54560833,3343.19959168,25485184.9181,3954.72280408,0.613711821045,-7820643.0172,100786840642
77599.3028402,22004221.8686,-12856972.4972,1994.61098996,3414.8983977,25485045.0624,3954.74450096,0.613718556863,-7820643.04336,100786840642
77824.2283557,22439456.6842,-12081042.7627,1874.24439509,3482.4378797,25484913.3904,3954.76492835,0.613724898636,-7820643.06799,100786840642
78049.1538712,22847352.642,-11290394.2267,1751.59251376,3545.73555661,25484790.0627,3954.78406132,0.613730838607,-7820643.09106,100786840642
78274.0793867,23227412.3823,-10485989.9671,1626.80483586,3604.71412298,25484675.2298,3954.8018765,0.613736369512,-7820643.11255,100786840642
78499.0049021,23579172.4745,-9668809.86219,1500.03346831,3659.30154432,25484569.0318,3954.81835213,0.613741484586,-7820643.13242,100786840642
78723.9304176,23902203.9845,-8839849.39479,1371.43294891,3709.43114601,25484471.5982,3954.8334681,0.613746177572,-7820643.15065,100786840642
78948.8559331,24196113.0005,-8000118.43689,1241.16005719,3755.04169548,25484383.048,3954.84720594,0.613750442729,-7820643.16722,100786840642
79173.7814486,24460541.1158,-7150640.01679,1109.37362244,3796.07747777,25484303.4892,3954.85954888,0.61375427484,-7820643.1821,100786840642
79398.706964,24695165.8683,-6292449.06992,976.234329213,3832.48836432,25484233.0188,3954.87048185,0.613757669215,-7820643.19529,100786840642
79623.6324795,24899701.1353,-5426591.17497,841.904520429,3864.22987483,25484171.723,3954.87999148,0.613760621703,-7820643.20676,100786840642
79848.557995,25073897.4847,-4554121.27687,706.547998499,3891.26323214,25484119.6764,3954.88806618,0.61376312869,-7820643.2165,100786840642
80073.4835105,25217542.4808,-3676102.39826,570.329824558,3913.55541013,25484076.9426,3954.89469607,0.61376518711,-7820643.2245,100786840642
80298.409026,25330460.9443,-2793604.34091,433.416116146,3931.07917449,25484043.5737,3954.89987305,0.613766794444,-7820643.23074,100786840642
80523.3345414,25412515.1675,-1907702.37884,295.973843561,3943.81311633,25484019.6104,3954.90359081,0.613767948724,-7820643.23523,100786840642
80748.2600569,25463605.083,-1019475.94463,158.170625147,3951.74167863,25484005.0821,3954.9058448,0.613768648538,-7820643.23794,100786840642
80973.1855724,25483668.3863,-130007.31063,20.1745217706,3954.85517544,25484000.0063,3954.90663227,0.613768893031,-7820643.23889,100786840642
