time_s,x_m,y_m,vx_m_s,vy_m_s,radius_m,speed_m_s,acceleration_m_s2,specific_energy_J_kg,angular_momentum_m2_s
44310.3265493,-80291037.714,106072787.099,-2220.27907572,1150.73710116,133034156.893,2500.76689239,0.0225223520965,130675.402648,143117313712
44535.2520648,-80790091.2828,106331162.977,-2217.22961304,1146.71599153,133541585.544,2496.21007172,0.0223515173137,130675.2997,143117313712
44760.1775803,-81288460.7413,106588638.47,-2214.19602281,1142.73077407,134048318.53,2491.68570438,0.02218284913,130675.198637,143117313712
44985.1030958,-81786149.6464,106845221.594,-2211.17818514,1138.78095334,134554359.467,2487.19340345,0.0220163094336,130675.099416,143117313712
45210.0286113,-82283161.5276,107100920.256,-2208.17598093,1134.86604306,135059711.945,2482.73278837,0.0218518609638,130675.001996,143117313712
45434.9541267,-82779499.8879,107355742.254,-2205.18929185,1130.98556589,135564379.527,2478.30348487,0.0216894672884,130674.906336,143117313712
45659.8796422,-83275168.204,107609695.279,-2202.21800037,1127.13905321,136068365.748,2473.90512478,0.0215290927814,130674.812397,143117313712
45884.8051577,-83770169.9258,107862786.919,-2199.26198978,1123.32604498,136571674.118,2469.53734594,0.0213707026016,130674.720141,143117313712
46109.7306732,-84264508.4774,108115024.658,-2196.32114417,1119.54608948,137074308.117,2465.19979207,0.0212142626712,130674.629529,143117313712
46334.6561887,-84758187.2568,108366415.881,-2193.39534847,1115.79874315,137576271.203,2460.89211261,0.0210597396564,130674.540525,143117313712
46559.5817041,-85251209.6362,108616967.873,-2190.48448843,1112.08357042,138077566.804,2456.61396268,0.0209071009473,130674.453094,143117313712
46784.5072196,-85743578.9622,108866687.822,-2187.58845062,1108.40014349,138578198.324,2452.36500288,0.0207563146388,130674.367202,143117313712
47009.4327351,-86235298.556,109115582.821,-2184.70712248,1104.74804221,139078169.14,2448.14489926,0.0206073495128,130674.282814,143117313712
47234.3582506,-86726371.7136,109363659.868,-2181.84039226,1101.12685388,139577482.605,2443.95332313,0.0204601750199,130674.199898,143117313712
47459.283766,-87216801.7059,109610925.871,-2178.98814909,1097.53617308,140076142.045,2439.78995102,0.020314761262,130674.118423,143117313712
47684.2092815,-87706591.7789,109857387.647,-2176.15028294,1093.97560152,140574150.761,2435.65446454,0.0201710789759,130674.038356,143117313712
47909.134797,-88195745.1542,110103051.923,-2173.3266846,1090.44474789,141071512.029,2431.54655029,0.020029099517,130673.959667,143117313712
48134.0603125,-88684265.0286,110347925.341,-2170.51724577,1086.94322769,141568229.101,2427.46589974,0.019888794843,130673.882328,143117313712
48358.985828,-89172154.5749,110592014.455,-2167.72185896,1083.47066311,142064305.203,2423.41220919,0.0197501374994,130673.806309,143117313712
48583.9113434,-89659416.9417,110835325.736,-2164.94041756,1080.02668286,142559743.537,2419.3851796,0.0196131006038,130673.731582,143117313712
48808.8368589,-90146055.2537,111077865.571,-2162.1728158,1076.61092203,143054547.281,2415.38451655,0.0194776578322,130673.65812,143117313712
49033.7623744,-90632072.612,111319640.269,-2159.41894877,1073.22302197,143548719.589,2411.40993015,0.0193437834044,130673.585897,143117313712
49258.6878899,-91117472.0941,111560656.054,-2156.67871244,1069.86263015,144042263.59,2407.46113491,0.019211452071,130673.514885,143117313712
49483.6134054,-91602256.7542,111800919.076,-2153.9520036,1066.52940002,144535182.391,2403.53784969,0.0190806390996,130673.445061,143117313712
49708.5389208,-92086429.6235,112040435.404,-2151.2387199,1063.2229909,145027479.074,2399.63979763,0.0189513202625,130673.376398,143117313712
49933.4644363,-92569993.7102,112279211.035,-2148.53875986,1059.94306784,145519156.698,2395.76670602,0.0188234718241,130673.308874,143117313712
50158.3899518,-93052951.9997,112517251.886,-2145.85202283,1056.68930151,146010218.3,2391.91830625,0.0186970705285,130673.242464,143117313712
50383.3154673,-93535307.4549,112754563.806,-2143.178409,1053.46136807,146500666.892,2388.09433374,0.0185720935883,130673.177146,143117313712
50608.2409827,-94017063.0165,112991152.569,-2140.51781943,1050.25894909,146990505.466,2384.29452783,0.018448518673,130673.112898,143117313712
50833.1664982,-94498221.6028,113227023.877,-2137.87015601,1047.08173139,147479736.989,2380.51863176,0.0183263238976,130673.049696,143117313712
51058.0920137,-94978786.1102,113462183.365,-2135.23532144,1043.92940696,147968364.406,2376.76639253,0.0182054878123,130672.987521,143117313712
51283.0175292,-95458759.4135,113696636.597,-2132.6132193,1040.80167284,148456390.641,2373.03756087,0.0180859893919,130672.926352,143117313712
51507.9430447,-95938144.3656,113930389.071,-2130.00375396,1037.69823106,148943818.597,2369.33189119,0.0179678080256,130672.866167,143117313712
51732.8685601,-96416943.7981,114163446.216,-2127.40683064,1034.61878845,149430651.151,2365.64914145,0.0178509235069,130672.806948,143117313712
51957.7940756,-96895160.5216,114395813.399,-2124.82235537,1031.56305663,149916891.162,2361.98907315,0.0177353160245,130672.748675,143117313712
52182.7195911,-97372797.3253,114627495.921,-2122.25023501,1028.53075188,150402541.468,2358.35145124,0.0176209661525,130672.691329,143117313712
52407.6451066,-97849856.9778,114858499.018,-2119.69037722,1025.52159502,150887604.883,2354.73604405,0.0175078548415,130672.634892,143117313712
52632.5706221,-98326342.2268,115088827.868,-2117.14269048,1022.53531137,151372084.202,2351.14262325,0.01739596341,130672.579346,143117313712
52857.4961375,-98802255.7998,115318487.582,-2114.60708406,1019.57163061,151855982.198,2347.57096376,0.0172852735354,130672.524673,143117313712
53082.421653,-99277600.4037,115547483.217,-2112.08346804,1016.63028673,152339301.625,2344.02084374,0.0171757672457,130672.470856,143117313712
53307.3471685,-99752378.7253,115775819.765,-2109.5717533,1013.71101794,152822045.215,2340.49204446,0.0170674269118,130672.417879,143117313712
53532.272684,-100226593.432,116003502.163,-2107.07185148,1010.81356655,153304215.679,2336.98435032,0.0169602352392,130672.365725,143117313712
53757.1981995,-100700247.17,116230535.29,-2104.58367504,1007.93767894,153785815.711,2333.49754872,0.0168541752604,130672.314378,143117313712
53982.1237149,-101173342.568,116456923.967,-2102.1071372,1005.08310544,154266847.982,2330.03143007,0.0167492303274,130672.263822,143117313712
54207.0492304,-101645882.233,116682672.961,-2099.64215194,1002.24960029,154747315.144,2326.58578769,0.0166453841044,130672.214043,143117313712
54431.9747459,-102117868.754,116907786.983,-2097.18863404,999.436921521,155227219.83,2323.1604178,0.016542620561,130672.165025,143117313712
54656.9002614,-102589304.702,117132270.691,-2094.74649901,996.644830918,155706564.654,2319.75511943,0.0164409239648,130672.116754,143117313712
54881.8257768,-103060192.627,117356128.688,-2092.31566313,993.87309393,156185352.21,2316.36969438,0.016340278875,130672.069215,143117313712
55106.7512923,-103530535.06,117579365.527,-2089.89604344,991.121479602,156663585.072,2313.00394719,0.0162406701359,130672.022396,143117313712
55331.6768078,-104000334.516,117801985.707,-2087.4875577,988.389760508,157141265.796,2309.65768508,0.0161420828704,130671.976281,143117313712
55556.6023233,-104469593.49,118023993.679,-2085.09012444,985.677712682,157618396.921,2306.33071789,0.0160445024736,130671.930859,143117313712
55781.5278388,-104938314.458,118245393.843,-2082.70366289,982.985115553,158094980.965,2303.02285807,0.0159479146074,130671.886115,143117313712
56006.4533542,-105406499.88,118466190.547,-2080.32809302,980.311751881,158571020.428,2299.73392059,0.0158523051937,130671.842038,143117313712
56231.3788697,-105874152.196,118686388.095,-2077.96333554,977.657407694,159046517.793,2296.46372292,0.0157576604096,130671.798614,143117313712
56456.3043852,-106341273.829,118905990.74,-2075.60931185,975.021872223,159521475.524,2293.21208499,0.0156639666812,130671.755833,143117313712
56681.2299007,-106807867.185,119125002.689,-2073.26594407,972.404937849,159995896.067,2289.97882916,0.0155712106783,130671.713681,143117313712
56906.1554162,-107273934.651,119343428.104,-2070.93315502,969.806400039,160469781.85,2286.76378013,0.0154793793091,130671.672147,143117313712
57131.0809316,-107739478.599,119561271.098,-2068.61086822,967.22605729,160943135.285,2283.56676496,0.0153884597153,130671.631221,143117313712
57356.0064471,-108204501.383,119778535.743,-2066.29900788,964.663711071,161415958.766,2280.38761298,0.0152984392665,130671.59089,143117313712
57580.9319626,-108669005.338,119995226.063,-2063.99749889,962.119165772,161888254.667,2277.22615578,0.0152093055559,130671.551144,143117313712
57805.8574781,-109132992.786,120211346.041,-2061.70626683,959.592228648,162360025.349,2274.08222718,0.0151210463951,130671.511973,143117313712
58030.7829936,-109596466.028,120426899.616,-2059.42523795,957.082709767,162831273.154,2270.95566316,0.0150336498096,130671.473366,143117313712
58255.708509,-110059427.352,120641890.685,-2057.15433916,954.590421956,163302000.408,2267.84630185,0.0149471040343,130671.435312,143117313712
58480.6340245,-110521879.028,120856323.102,-2054.89349805,952.115180755,163772209.418,2264.75398349,0.0148613975089,130671.397803,143117313712
58705.55954,-110983823.311,121070200.681,-2052.64264283,949.656804367,164241902.478,2261.67855038,0.0147765188736,130671.360827,143117313712
58930.4850555,-111445262.437,121283527.194,-2050.4017024,947.215113606,164711081.863,2258.61984686,0.0146924569651,130671.324377,143117313712
59155.4105709,-111906198.63,121496306.376,-2048.17060627,944.789931855,165179749.833,2255.57771928,0.0146092008122,130671.288441,143117313712
59380.3360864,-112366634.096,121708541.919,-2045.94928461,942.381085018,165647908.632,2252.55201596,0.014526739632,130671.253012,143117313712
59605.2616019,-112826571.025,121920237.479,-2043.73766822,939.988401473,166115560.488,2249.54258715,0.014445062826,130671.218081,143117313712
59830.1871174,-113286011.593,122131396.671,-2041.53568851,937.611712032,166582707.612,2246.54928501,0.0143641599759,130671.183638,143117313712
60055.1126329,-113744957.96,122342023.074,-2039.34327752,935.250849893,167049352.202,2243.57196359,0.0142840208404,130671.149674,143117313712
60280.0381483,-114203412.269,122552120.23,-2037.16036791,932.905650601,167515496.438,2240.61047875,0.0142046353512,130671.116183,143117313712
60504.9636638,-114661376.651,122761691.643,-2034.98689294,930.575952009,167981142.485,2237.66468821,0.0141259936096,130671.083155,143117313712
60729.8891793,-115118853.221,122970740.781,-2032.82278646,928.26159423,168446292.495,2234.73445145,0.0140480858831,130671.050582,143117313712
60954.8146948,-115575844.078,123179271.078,-2030.66798295,925.962419606,168910948.602,2231.8196297,0.0139709026019,130671.018457,143117313712
61179.7402103,-116032351.307,123387285.93,-2028.52241746,923.678272662,169375112.927,2228.92008594,0.0138944343553,130670.986772,143117313712
61404.6657257,-116488376.978,123594788.701,-2026.38602562,921.409000072,169838787.576,2226.03568485,0.0138186718894,130670.955519,143117313712
61629.5912412,-116943923.149,123801782.719,-2024.25874365,919.154450624,170301974.639,2223.16629277,0.0137436061028,130670.924692,143117313712
61854.5167567,-117398991.861,124008271.278,-2022.14050833,916.914475176,170764676.194,2220.31177771,0.0136692280445,130670.894281,143117313712
62079.4422722,-117853585.142,124214257.641,-2020.03125704,914.688926627,171226894.301,2217.47200927,0.0135955289101,130670.864282,143117313712
62304.3677877,-118307705.005,124419745.035,-2017.93092768,912.477659882,171688631.01,2214.64685868,0.0135225000397,130670.834686,143117313712
62529.2933031,-118761353.45,124624736.657,-2015.83945875,910.280531813,172149888.353,2211.83619873,0.0134501329143,130670.805487,143117313712
62754.2188186,-119214532.464,124829235.671,-2013.75678926,908.097401228,172610668.351,2209.03990376,0.0133784191533,130670.776678,143117313712
62979.1443341,-119667244.018,125033245.209,-2011.68285881,905.928128842,173070973.009,2206.25784963,0.0133073505119,130670.748253,143117313712
63204.0698496,-120119490.072,125236768.373,-2009.6176075,903.772577238,173530804.319,2203.48991369,0.0132369188784,130670.720205,143117313712
63428.995365,-120571272.57,125439808.235,-2007.560976,901.63061084,173990164.26,2200.7359748,0.0131671162712,130670.692528,143117313712
63653.9208805,-121022593.446,125642367.833,-2005.51290549,899.502095881,174449054.796,2197.99591323,0.0130979348368,130670.665216,143117313712
63878.846396,-121473454.618,125844450.18,-2003.47333767,897.386900372,174907477.879,2195.26961071,0.0130293668471,130670.638263,143117313712
64103.7719115,-121923857.993,126046058.256,-2001.44221478,895.284894074,175365435.447,2192.55695038,0.0129614046969,130670.611662,143117313712
64328.697427,-122373805.462,126247195.012,-1999.41947957,893.195948468,175822929.426,2189.85781676,0.0128940409014,130670.585409,143117313712
64553.6229424,-122823298.907,126447863.374,-1997.40507529,891.119936726,176279961.726,2187.17209575,0.0128272680942,130670.559497,143117313712
64778.5484579,-123272340.195,126648066.235,-1995.39894569,889.056733683,176736534.248,2184.49967456,0.0127610790251,130670.533921,143117313712
65003.4739734,-123720931.18,126847806.462,-1993.40103504,887.006215811,177192648.878,2181.84044178,0.0126954665573,130670.508676,143117313712
65228.3994889,-124169073.705,127047086.895,-1991.41128809,884.968261193,177648307.488,2179.19428727,0.0126304236657,130670.483755,143117313712
65453.3250044,-124616769.601,127245910.347,-1989.42965008,882.942749491,178103511.941,2176.56110218,0.0125659434349,130670.459154,143117313712
65678.2505198,-125064020.684,127444279.602,-1987.45606675,880.929561928,178558264.085,2173.94077894,0.0125020190566,130670.434868,143117313712
65903.1760353,-125510828.761,127642197.418,-1985.49048428,878.928581259,179012565.755,2171.33321122,0.0124386438281,130670.410892,143117313712
66128.1015508,-125957195.626,127839666.53,-1983.53284938,876.939691743,179466418.776,2168.73829392,0.01237581115,130670.38722,143117313712
66353.0270663,-126403123.059,128036689.643,-1981.58310919,874.962779125,179919824.96,2166.15592317,0.0123135145245,130670.363848,143117313712
66577.9525817,-126848612.83,128233269.438,-1979.64121133,872.997730609,180372786.106,2163.58599627,0.0122517475532,130670.340771,143117313712
66802.8780972,-127293666.699,128429408.572,-1977.70710387,871.044434834,180825304.003,2161.0284117,0.0121905039356,130670.317985,143117313712
67027.8036127,-127738286.41,128625109.675,-1975.78073536,869.102781851,181277380.425,2158.48306911,0.0121297774668,130670.295484,143117313712
67252.7291282,-128182473.699,128820375.354,-1973.86205476,867.172663102,181729017.138,2155.94986928,0.0120695620364,130670.273265,143117313712
67477.6546437,-128626230.29,129015208.192,-1971.95101153,865.253971399,182180215.895,2153.42871414,0.0120098516262,130670.251322,143117313712
67702.5801591,-129069557.895,129209610.745,-1970.04755553,863.346600899,182630978.435,2150.9195067,0.0119506403087,130670.229652,143117313712
67927.5056746,-129512458.214,129403585.55,-1968.15163707,861.450447083,183081306.489,2148.42215108,0.0118919222455,130670.20825,143117313712
68152.4311901,-129954932.938,129597135.117,-1966.2632069,859.565406739,183531201.776,2145.93655248,0.0118336916856,130670.187113,143117313712
68377.3567056,-130396983.745,129790261.935,-1964.38221619,857.691377939,183980666.003,2143.46261714,0.0117759429639,130670.166235,143117313712
68602.2822211,-130838612.303,129982968.468,-1962.50861654,855.828260019,184429700.865,2141.00025237,0.0117186704993,130670.145614,143117313712
68827.2077365,-131279820.269,130175257.16,-1960.64235998,853.975953557,184878308.048,2138.54936651,0.0116618687937,130670.125244,143117313712
69052.133252,-131720609.29,130367130.431,-1958.78339894,852.13436036,185326489.225,2136.10986891,0.0116055324303,130670.105123,143117313712
69277.0587675,-132160981.001,130558590.68,-1956.93168625,850.303383438,185774246.061,2133.68166992,0.011549656072,130670.085247,143117313712
69501.984283,-132600937.027,130749640.285,-1955.08717519,848.48292699,186221580.207,2131.26468089,0.0114942344599,130670.06561,143117313712
69726.9097985,-133040478.982,130940281.6,-1953.24981941,846.672896384,186668493.306,2128.85881413,0.0114392624123,130670.046212,143117313712
69951.8353139,-133479608.471,131130516.96,-1951.41957296,844.873198141,187114986.989,2126.46398292,0.011384734823,130670.027046,143117313712
70176.7608294,-133918327.089,131320348.679,-1949.59639029,843.083739912,187561062.877,2124.08010149,0.0113306466602,130670.00811,143117313712
70401.6863449,-134356636.418,131509779.049,-1947.78022626,841.304430469,188006722.58,2121.707085,0.0112769929648,130669.989401,143117313712
70626.6118604,-134794538.032,131698810.344,-1945.97103609,839.535179681,188451967.698,2119.34484953,0.0112237688497,130669.970915,143117313712
70851.5373758,-135232033.494,131887444.816,-1944.1687754,837.775898501,188896799.822,2116.99331207,0.0111709694977,130669.952649,143117313712
71076.4628913,-135669124.36,132075684.696,-1942.37340019,836.026498946,189341220.532,2114.65239051,0.0111185901614,130669.934599,143117313712
71301.3884068,-136105812.171,132263532.198,-1940.58486682,834.286894089,189785231.397,2112.32200362,0.0110666261609,130669.916762,143117313712
71526.3139223,-136542098.463,132450989.515,-1938.80313203,832.556998031,190228833.977,2110.00207103,0.0110150728831,130669.899136,143117313712
71751.2394378,-136977984.759,132638058.822,-1937.02815294,830.836725899,190672029.822,2107.69251324,0.0109639257809,130669.881716,143117313712
71976.1649532,-137413472.574,132824742.273,-1935.25988701,829.12599382,191114820.474,2105.39325161,0.0109131803713,130669.8645,143117313712
72201.0904687,-137848563.414,133011042.005,-1933.4982921,827.424718911,191557207.462,2103.10420831,0.0108628322347,130669.847485,143117313712
72426.0159842,-138283258.774,133196960.136,-1931.74332638,825.732819263,191999192.307,2100.82530635,0.0108128770142,130669.830668,143117313712
72650.9414997,-138717560.141,133382498.765,-1929.9949484,824.050213931,192440776.522,2098.55646956,0.0107633104135,130669.814047,143117313712
72875.8670152,-139151468.992,133567659.974,-1928.25311706,822.37682291,192881961.607,2096.29762255,0.010714128197,130669.797617,143117313712
73100.7925306,-139584986.794,133752445.827,-1926.51779161,820.712567133,193322749.057,2094.04869075,0.0106653261879,130669.781377,143117313712
73325.7180461,-140018115.006,133936858.369,-1924.78893162,819.057368447,193763140.353,2091.80960034,0.0106169002679,130669.765323,143117313712
73550.6435616,-140450855.079,134120899.628,-1923.06649702,817.411149607,194203136.971,2089.5802783,0.0105688463754,130669.749454,143117313712
73775.5690771,-140883208.453,134304571.617,-1921.35044807,815.773834259,194642740.376,2087.36065234,0.0105211605054,130669.733766,143117313712
74000.4945926,-141315176.559,134487876.329,-1919.64074536,814.145346927,195081952.023,2085.15065095,0.0104738387079,130669.718256,143117313712
74225.420108,-141746760.821,134670815.741,-1917.93734981,812.525613003,195520773.36,2082.95020334,0.0104268770874,130669.702923,143117313712
74450.3456235,-142177962.653,134853391.813,-1916.24022268,810.914558731,195959205.825,2080.75923946,0.0103802718018,130669.687763,143117313712
74675.271139,-142608783.461,135035606.491,-1914.54932553,809.3121112,196397250.848,2078.57768997,0.0103340190612,130669.672775,143117313712
74900.1966545,-143039224.641,135217461.701,-1912.86462025,807.718198323,196834909.848,2076.40548625,0.0102881151279,130669.657955,143117313712
75125.1221699,-143469287.582,135398959.355,-1911.18606905,806.132748836,197272184.237,2074.24256038,0.0102425563145,130669.643302,143117313712
75350.0476854,-143898973.664,135580101.349,-1909.51363445,804.555692278,197709075.42,2072.08884513,0.0101973389839,130669.628813,143117313712
75574.9732009,-144328284.259,135760889.563,-1907.84727927,802.986958982,198145584.791,2069.94427397,0.0101524595479,130669.614485,143117313712
75799.8987164,-144757220.73,135941325.86,-1906.18696666,801.426480066,198581713.736,2067.80878101,0.0101079144667,130669.600317,143117313712
76024.8242319,-145185784.431,136121412.091,-1904.53266004,799.87418742,199017463.632,2065.68230105,0.0100637002481,130669.586306,143117313712
76249.7497473,-145613976.71,136301150.088,-1902.88432317,798.330013694,199452835.851,2063.56476955,0.0100198134466,130669.572451,143117313712
76474.6752628,-146041798.906,136480541.671,-1901.24192007,796.79389229,199887831.752,2061.45612261,0.00997625066265,130669.558748,143117313712
76699.6007783,-146469252.348,136659588.642,-1899.60541509,795.265757348,200322452.689,2059.35629696,0.00993300854206,130669.545195,143117313712
76924.5262938,-146896338.36,136838292.792,-1897.97477284,793.74554374,200756700.007,2057.26522999,0.00989008377507,130669.531792,143117313712
77149.4518093,-147323058.257,137016655.893,-1896.34995824,792.233187057,201190575.043,2055.18285969,0.00984747309574,130669.518535,143117313712
77374.3773247,-147749413.344,137194679.708,-1894.73093648,790.7286236,201624079.126,2053.10912468,0.00980517328121,130669.505423,143117313712
77599.3028402,-148175404.922,137372365.98,-1893.11767306,789.231790367,202057213.577,2051.04396417,0.00976318115104,130669.492453,143117313712
77824.2283557,-148601034.281,137549716.442,-1891.51013372,787.742625049,202489979.709,2048.98731799,0.0097214935665,130669.479624,143117313712
78049.1538712,-149026302.706,137726732.812,-1889.90828452,786.261066017,202922378.828,2046.93912656,0.0096801074299,130669.466934,143117313712
78274.0793867,-149451211.471,137903416.793,-1888.31209177,784.787052313,203354412.23,2044.89933087,0.00963901968399,130669.45438,143117313712
78499.0049021,-149875761.847,138079770.077,-1886.72152204,783.32052364,203786081.207,2042.8678725,0.00959822731125,130669.441962,143117313712
78723.9304176,-150299955.093,138255794.338,-1885.13654221,781.861420356,204217387.039,2040.84469361,0.00955772733329,130669.429677,143117313712
78948.8559331,-150723792.464,138431491.243,-1883.5571194,780.409683462,204648331.003,2038.8297369,0.00951751681025,130669.417523,143117313712
79173.7814486,-151147275.205,138606862.439,-1881.98322098,778.965254593,205078914.365,2036.82294565,0.00947759284016,130669.405499,143117313712
79398.706964,-151570404.556,138781909.565,-1880.41481461,777.528076014,205509138.385,2034.82426366,0.00943795255839,130669.393602,143117313712
79623.6324795,-151993181.748,138956634.246,-1878.8518682,776.098090606,205939004.316,2032.83363532,0.009398593137,130669.381832,143117313712
79848.557995,-152415608.006,139131038.092,-1877.29434991,774.675241859,206368513.403,2030.8510055,0.00935951178424,130669.370186,143117313712
80073.4835105,-152837684.547,139305122.702,-1875.74222816,773.259473867,206797666.884,2028.87631965,0.00932070574393,130669.358663,143117313712
80298.409026,-153259412.581,139478889.663,-1874.19547162,771.850731318,207226465.989,2026.90952371,0.00928217229494,130669.347262,143117313712
80523.3345414,-153680793.312,139652340.549,-1872.65404921,770.448959483,207654911.942,2024.95056414,0.00924390875065,130669.33598,143117313712
80748.2600569,-154101827.936,139825476.922,-1871.11793009,769.054104214,208083005.96,2022.99938792,0.00920591245838,130669.324815,143117313712
80973.1855724,-154522517.642,139998300.331,-1869.58708368,767.666111931,208510749.253,2021.05594254,0.00916818079892,130669.313768,143117313712
