time_s,x_m,y_m,vx_m_s,vy_m_s,radius_m,speed_m_s,acceleration_m_s2,specific_energy_J_kg,angular_momentum_m2_s
42510.9224255,3206724.3445,-17270735.2125,4831.29924675,-876.476181711,17565915.1712,4910.1591531,1.29180959077,-10636986.2344,80629472513.6
42735.847941,4287441.45598,-17435748.8985,4771.57456387,-598.609557412,17955152.2937,4808.97673324,1.2364082111,-10636769.117,80629472513.6
42960.7734565,5353222.08135,-17540020.339,4699.46187276,-336.093718841,18338737.6923,4711.46483393,1.1852260536,-10636599.2623,80629472513.6
43185.6989719,6401499.22439,-17586941.0044,4616.77918801,-88.3466007506,18715760.3696,4617.62441009,1.13795506931,-10636466.7922,80629472513.6
43410.6244874,7430084.95878,-17579763.1484,4525.09496443,145.270857685,19085445.6288,4527.42620693,1.09429762639,-10636363.8206,80629472513.6
43635.5500029,8437117.85932,-17521590.7593,4425.75872169,365.42566362,19447136.049,4440.81931385,1.05397124381,-10636284.081,80629472513.6
43860.4755184,9421017.08251,-17415376.0369,4319.92926324,572.791652325,19800274.8813,4357.73784393,1.01671124711,-10636222.6094,80629472513.6
44085.4010339,10380442.4921,-17263919.844,4208.60011149,768.034458999,20144391.6441,4278.10610301,0.982271976597,-10636175.4833,80629472513.6
44310.3265493,11314260.1815,-17069874.9437,4092.62207982,951.801111722,20479089.6783,4201.84255351,0.950427012857,-10636139.6067,80629472513.6
44535.2520648,12221512.754,-16835751.1326,3972.72308107,1124.71309229,20804035.4305,4128.86282393,0.92096875688,-10636112.5391,80629472513.6
44760.1775803,13101393.7553,-16563921.5996,3849.52537026,1287.36197078,21118949.2421,4059.08196765,0.893707605943,-10636092.3571,80629472513.6
44985.1030958,13953225.7105,-16256630.0228,3723.56046584,1440.30692757,21423597.4436,3992.41613417,0.868470894711,-10636077.5456,80629472513.6
45210.0286113,14776441.2697,-15915998.0434,3595.28200762,1584.07364045,21717785.5757,3928.78378289,0.84510171874,-10636066.9109,80629472513.6
45434.9541267,15570567.0282,-15544032.8625,3465.07680374,1719.15414233,22001352.5769,3868.10654208,0.823457719709,-10636059.513,80629472513.6
45659.8796422,16335209.6422,-15142634.7801,3333.27430281,1846.00735374,22274165.8011,3810.3097942,0.803409884578,-10636054.6115,80629472513.6
45884.8051577,17070043.9098,-14713604.5513,3200.1547055,1965.06006962,22536116.7457,3755.32305086,0.784841391754,-10636051.6232,80629472513.6
46109.7306732,17774802.5357,-14258650.4819,3065.9559065,2076.70823774,22787117.3856,3703.08016728,0.767646523956,-10636050.0894,80629472513.6
46334.6561887,18449267.3352,-13779395.2096,2930.87943423,2181.31840938,23027097.0282,3653.51943488,0.75172965825,-10636049.649,80629472513.6
46559.5817041,19093261.6708,-13277382.1466,2795.09553409,2279.22927584,23255999.6107,3606.58358236,0.737004337522,-10636050.0183,80629472513.6
46784.5072196,19706643.9428,-12754081.57,2658.74752081,2370.75322894,23473781.3781,3562.21970854,0.72339242353,-10636050.9745,80629472513.6
47009.4327351,20289301.9841,-12210896.3624,2521.9555079,2456.1779018,23680408.8853,3520.37916553,0.710823329082,-10636052.3433,80629472513.6
47234.3582506,20841148.2281,-11649167.4087,2384.81960634,2535.76766027,23875857.2785,3481.01740612,0.699233325293,-10636053.9882,80629472513.6
47459.283766,21362115.5426,-11070178.6661,2247.42267153,2609.76502492,24060108.8143,3444.09380676,0.688564919038,-10636055.8029,80629472513.6
47684.2092815,21852153.6339,-10475161.9217,2109.83266528,2678.39201105,24233151.5846,3409.57147459,0.678766295315,-10636057.7047,80629472513.6
47909.134797,22311225.9422,-9865301.25865,1972.1046903,2741.85137959,24394978.4171,3377.41704521,0.66979081921,-10636059.63,80629472513.6
48134.0603125,22739306.962,-9241737.25184,1834.28274557,2800.32779539,24545585.9279,3347.60047681,0.661596592286,-10636061.5294,80629472513.6
48358.985828,23136379.9264,-8605570.91287,1696.40124413,2853.98889198,24684973.7054,3320.09484452,0.654146058509,-10636063.3655,80629472513.6
48583.9113434,23502434.8105,-7957867.40644,1558.48632861,2902.98624401,24813143.6074,3294.8761387,0.647405655189,-10636065.1098,80629472513.6
48808.8368589,23837466.6081,-7299659.55815,1420.55701461,2947.45624941,24930099.1566,3271.92306968,0.641345504784,-10636066.7409,80629472513.6
49033.7623744,24141473.8481,-6631951.17394,1282.6261877,2987.5209242,25035845.0213,3251.2168814,0.635939143832,-10636068.243,80629472513.6
49258.6878899,24414457.3209,-5955720.19039,1144.70147633,3023.28861333,25130386.5721,3232.74117575,0.631163285675,-10636069.6044,80629472513.6
49483.6134054,24656418.9874,-5271921.67436,1006.78601958,3054.85462078,25213729.5024,3216.48174926,0.626997614012,-10636070.8167,80629472513.6
49708.5389208,24867361.0498,-4581490.68981,868.879146311,3082.30176257,25285879.5086,3202.42644356,0.623424604701,-10636071.8739,80629472513.6
49933.4644363,25047285.1671,-3885345.04874,730.97698011,3105.70084559,25346842.0201,3190.56501073,0.620429373544,-10636072.772,80629472513.6
50158.3899518,25196191.7979,-3184387.96257,593.072982643,3125.11107545,25396621.9764,3180.8889947,0.617999548164,-10636073.508,80629472513.6
50383.3154673,25314079.6598,-2479510.6096,455.15844649,3140.58039577,25435223.6453,3173.39162942,0.616125162321,-10636074.0803,80629472513.6
50608.2409827,25400945.2943,-1771594.63373,317.222947515,3152.14576128,25462650.4785,3168.06775477,0.614798571348,-10636074.4875,80629472513.6
50833.1664982,25456782.7298,-1061514.58915,179.254765762,3159.83334652,25478905.0034,3164.91375061,0.614014387644,-10636074.7291,80629472513.6
51058.0920137,25481583.2355,-350140.345146,41.2412832104,3163.65869151,25483988.7468,3163.92748966,0.61376943539,-10636074.8047,80629472513.6
51283.0175292,25475335.1635,361660.534821,-96.8306338129,3163.62678557,25477902.1907,3165.10830937,0.61406272393,-10636074.7142,80629472513.6
51507.9430447,25438023.875,1073020.42591,-234.974260103,3159.73208956,25460644.7582,3168.45700313,0.614895439482,-10636074.4577,80629472513.6
51732.8685601,25369631.7504,1783069.27286,-373.202637647,3151.95849686,25432214.8304,3173.97583083,0.616270955064,-10636074.0356,80629472513.6
51957.7940756,25270138.2837,2490932.20526,-511.528194987,3140.27923265,25392609.7936,3181.66854863,0.618194858774,-10636073.4486,80629472513.6
52182.7195911,25139520.2645,3195727.12316,-649.962352433,3124.65669068,25341826.1176,3191.54045786,0.620675000768,-10636072.6979,80629472513.6
52407.6451066,24977752.0494,3896562.23895,-788.515105304,3105.0422062,25279859.4681,3203.59847259,0.623721559536,-10636071.7855,80629472513.6
52632.5706221,24784805.9315,4592533.56079,-927.194576887,3081.37576356,25206704.8534,3217.85120534,0.627347128311,-10636070.7141,80629472513.6
52857.4961375,24560652.6131,5282722.30295,-1066.00653205,3053.58563606,25122356.8105,3234.30907044,0.631566822708,-10636069.4882,80629472513.6
53082.421653,24305261.794,5966192.20729,-1204.9538415,3021.58795559,25026809.6315,3252.98440413,0.636398410946,-10636068.1138,80629472513.6
53307.3471685,24018602.8853,6641986.7599,-1344.03588559,2985.28620916,24920057.6379,3273.89160058,0.641862468302,-10636066.5996,80629472513.6
53532.272684,23700645.8652,7309126.28618,-1483.24788484,2944.57065881,24802095.5062,3297.04726272,0.647982557757,-10636064.9575,80629472513.6
53757.1981995,23351362.2951,7966604.9065,-1622.58014296,2899.31768134,24672918.6513,3322.47036671,0.654785439095,-10636063.204,80629472513.6
53982.1237149,22970726.5151,8613387.33421,-1762.01718558,2849.38902396,24532523.6778,3350.18243864,0.662301309088,-10636061.361,80629472513.6
54207.0492304,22558717.0476,9248405.49653,-1901.53677551,2794.63097188,24380908.9056,3380.20774178,0.670564075755,-10636059.4575,80629472513.6
54431.9747459,22115318.2362,9870554.95805,-2041.10878227,2734.87342378,24218074.9828,3412.5734725,0.679611670066,-10636057.5322,80629472513.6
54656.9002614,21640522.1576,10478691.1258,-2180.69387973,2669.92887174,24044025.5981,3447.30996245,0.689486398868,-10636055.6353,80629472513.6
54881.8257768,21134330.8462,11071625.2136,-2320.24204133,2599.59128239,23858768.3083,3484.45088441,0.700235343218,-10636053.8322,80629472513.6
55106.7512923,20596758.8832,11648119.9442,-2459.69079725,2523.63487752,23662315.498,3524.033458,0.711910806671,-10636052.2073,80629472513.6
55331.6768078,20027836.4053,12206884.965,-2598.96321133,2441.81281368,23454685.494,3566.09865131,0.724570818452,-10636050.8695,80629472513.6
55556.6023233,19427612.6032,12746571.9558,-2737.96552841,2353.85576329,23235903.8577,3610.69137274,0.738279696706,-10636049.9582,80629472513.6
55781.5278388,18796159.7896,13265769.4068,-2876.58443389,2259.47040298,23006004.8855,3657.86064623,0.753108677129,-10636049.6517,80629472513.6
56006.4533542,18133578.13,13762997.046,-3014.68385708,2158.33782022,22765033.3513,3707.65976113,0.769136612262,-10636050.1777,80629472513.6
56231.3788697,17440001.1485,14236699.9004,-3152.10123786,2050.11185665,22513046.5311,3760.14638524,0.786450746272,-10636051.826,80629472513.6
56456.3043852,16715602.1384,14685241.9783,-3288.64316206,1934.41741616,22250116.5573,3815.3826266,0.805147569146,-10636054.9656,80629472513.6
56681.2299007,15960601.6316,15106899.5694,-3424.0802551,1810.84877935,21976333.1573,3873.43502528,0.825333752592,-10636060.0654,80629472513.6
56906.1554162,15175276.1056,15499854.1686,-3558.1412043,1678.96798438,21691806.8434,3934.37445121,0.847127167177,-10636067.721,80629472513.6
57131.0809316,14359968.1425,15862185.0481,-3690.50576005,1538.30335885,21396672.6281,3998.27587702,0.870657975989,-10636078.6889,80629472513.6
57356.0064471,13515098.2847,16191861.5205,-3820.79654247,1388.34832011,21091094.3563,4065.2179864,0.896069793667,-10636093.9296,80629472513.6
57580.9319626,12641178.8788,16486734.9712,-3948.56945582,1228.56060568,20775269.7566,4135.28256704,0.923520890071,-10636114.6624,80629472513.6
57805.8574781,11738830.2442,16744530.7756,-4073.30248737,1058.36215338,20449436.3344,4208.55362344,0.953185404101,-10636142.4354,80629472513.6
58030.7829936,10808799.5554,16962840.2771,-4194.38264414,877.139927657,20113878.246,4285.11612657,0.985254513336,-10636179.2135,80629472513.6
58255.708509,9851982.88747,17139113.0764,-4311.09076184,684.248089036,19768934.3127,4365.05429567,1.01993747732,-10636227.4901,80629472513.6
58480.6340245,8869450.93168,17270649.9853,-4422.58391235,479.012034153,19415007.3589,4448.44927931,1.05746243323,-10636290.4276,80629472513.6
58705.55954,7862478.95501,17354597.1338,-4527.87514703,260.735001858,19052575.0751,4535.37606911,1.09807676886,-10636372.0327,80629472513.6
58930.4850555,6832581.62874,17387941.8947,-4625.81035707,28.708154466,18682202.6284,4625.89943878,1.14204682435,-10636477.3748,80629472513.6
59155.4105709,5781553.39686,17367511.5266,-4715.04212825,-217.774689771,18304557.2552,4720.06865275,1.18965657524,-10636612.8521,80629472513.6
59380.3360864,4711515.06634,17289975.726,-4794.00064566,-479.396170572,17920425.0738,4817.91063418,1.2412048186,-10636786.5135,80629472513.6
59605.2616019,3624967.264,17151854.6651,-4860.86200448,-756.786457479,17530730.3361,4919.42122295,1.2970002153,-10637008.4358,80629472513.6
59830.1871174,2524851.28228,16949534.5579,-4913.51476312,-1050.48395659,17136557.2892,5024.55409668,1.35735332913,-10637291.1512,80629472513.6
60055.1126329,1414617.58219,16679293.3742,-4949.52630835,-1360.88287814,16739174.7218,5133.20688119,1.42256454945,-10637650.1037,80629472513.6
60280.0381483,298301.769719,16337339.9922,-4966.11168087,-1688.16449294,16340063.0955,5245.20396001,1.49290649838,-10638104.0882,80629472513.6
60504.9636638,-819392.877302,15919870.8366,-4960.10903605,-2032.20868793,15940943.8912,5360.27553404,1.56859924091,-10638675.5868,80629472513.6
60729.8891793,-1933008.39381,15423148.8188,-4927.96798095,-2392.482611,15543810.3738,5478.03262725,1.64977640438,-10639390.8563,80629472513.6
60954.8146948,-3036244.35406,14843610.0675,-4865.7596745,-2767.90410886,15150958.3728,5597.93804591,1.73644030125,-10640279.5382,80629472513.6
61179.7402103,-4121875.39978,14178004.3018,-4769.2207084,-3156.67979539,14765014.8254,5719.27386091,1.8284045446,-10641373.4598,80629472513.6
61404.6657257,-5181683.2066,13423574.4072,-4633.8460409,-3556.12156467,14388960.724,5841.10689112,1.92522375859,-10642704.1906,80629472513.6
61629.5912412,-6206415.81857,12578279.3497,-4455.04882502,-3962.45185541,14026143.7578,5962.25500459,2.02611221696,-10644298.8546,80629472513.6
61854.5167567,-7185791.5135,11641061.3549,-4228.40539907,-4370.61745678,13680274.4542,6081.25884767,2.129857003,-10646173.7631,80629472513.6
62079.4422722,-8108568.34666,10612152.5809,-3949.99977427,-4774.14391291,13355398.2731,6196.36573467,2.23473679343,-10648325.7528,80629472513.6
62304.3677877,-8962702.98424,9493407.79371,-3616.87089472,-5165.07601047,13055835.336,6305.53449463,2.33846427125,-10650721.8332,80629472513.6
62529.2933031,-9735621.44748,8288637.81261,-3227.54529459,-5534.06054596,12786079.9996,6406.47131852,2.43817701074,-10653288.9351,80629472513.6
62754.2188186,-10414617.5625,7003904.95173,-2782.60713666,-5870.62906954,12550655.1042,6496.70594603,2.5305054467,-10655907.0263,80629472513.6
62979.1443341,-10987380.1367,5647729.2733,-2285.22116579,-6163.72248864,12353921.1675,6573.71361511,2.6117428559,-10658410.0048,80629472513.6
63204.0698496,-11442626.6599,4231148.03568,-1741.4926597,-6402.459981,12199849.1211,6635.08029281,2.67812687394,-10660598.5432,80629472513.6
63428.995365,-11770792.405,2767576.05018,-1160.53868291,-6577.09275514,12091775.3467,6678.69741374,2.72621389628,-10662266.4089,80629472513.6
63653.9208805,-11964696.1828,1272436.07908,-554.173428003,-6680.01268301,12032167.233,6702.96036341,2.75329247548,-10663236.6896,80629472513.6
63878.846396,-12020087.8929,-237434.542077,63.8171090871,-6706.63316653,12022432.7037,6706.93678618,2.7577529466,-10663398.6871,80629472513.6
64103.7719115,-11935987.9905,-1744549.76515,678.734312303,-6655.95397645,12062804.9472,6690.47110474,2.73932433719,-10662733.3648,80629472513.6
64328.697427,-11714758.5628,-3231622.30039,1276.18766132,-6530.67799883,12152322.8593,6654.2024369,2.69911549501,-10661317.8943,80629472513.6
64553.6229424,-11361893.6554,-4682381.99577,1843.25535794,-6336.85272858,12288910.7976,6599.49186061,2.63944905078,-10659307.5307,80629472513.6
64778.5484579,-10885568.2397,-6082262.03337,2369.38264381,-6083.12445968,12469543.1891,6528.27521668,2.56353339468,-10656901.7293,80629472513.6
65003.4739734,-10296024.4303,-7418881.8054,2846.89448124,-5779.77444085,12690465.9612,6442.87209049,2.47505543056,-10654306.3064,80629472513.6
65228.3994889,-9604889.82231,-8682299.52429,3271.10266849,-5437.72810905,12947441.1962,6345.7859762,2.37778275144,-10651702.5237,80629472513.6
65453.3250044,-8824515.52255,-9865049.40133,3640.0755971,-5067.69428977,13235984.0548,6239.5252838,2.2752420011,-10649228.9638,80629472513.6
65678.2505198,-7967398.06219,-10962007.0251,3954.18717993,-4679.52580975,13551569.2781,6126.4637482,2.1705054845,-10646976.4128,80629472513.6
65903.1760353,-7045720.34306,-11970138.9112,4215.56743137,-4281.82546304,13889794.8403,6008.7467965,2.06608604701,-10644992.2833,80629472513.6
66128.1015508,-6071020.70712,-12888190.6241,4427.55381658,-3881.77146219,14246499.5697,5888.24103475,1.96391970755,-10643290.0267,80629472513.6
66353.0270663,-5053980.69405,-13716357.8054,4594.20724831,-3485.11067408,14617838.1542,5766.51859019,1.86540771466,-10641859.7391,80629472513.6
66577.9525817,-4004311.84003,-14455971.2538,4719.92306829,-3096.26243251,15000320.6033,5644.86623593,1.77149113795,-10640677.6045,80629472513.6
66802.8780972,-2930718.43574,-15109214.6528,4809.14239608,-2718.48283278,15390824.4735,5524.30986621,1.68273720241,-10639713.1684,80629472513.6
67027.8036127,-1840914.17513,-15678883.5588,4866.15420214,-2354.05183895,15786587.8089,5405.64674941,1.59942370219,-10638934.3286,80629472513.6
67252.7291282,-741673.951107,-16168187.2995,4894.97162162,-2004.45830315,16185189.551,5289.48015078,1.52161397007,-10638310.3963,80629472513.6
67477.6546437,361093.855359,-16580591.1929,4899.26466581,-1670.56859965,16584522.6968,5176.25286398,1.44921931219,-10637813.7197,80629472513.6
67702.5801591,1462265.30974,-16919694.3063,4882.33315397,-1352.77226381,16982764.0641,5066.27770894,1.38204859744,-10637420.3434,80629472513.6
67927.5056746,2557416.45815,-17189137.1905,4847.10661974,-1051.10301509,17378343.3127,4959.76412055,1.3198461859,-10637110.0727,80629472513.6
68152.4311901,3642741.2198,-17392534.0813,4796.16108209,-765.33643152,17769912.9251,4856.84063757,1.26232001233,-10636866.2133,80629472513.6
68377.3567056,4714974.46557,-17533424.5732,4731.74537507,-495.066969476,18156320.1524,4757.57349904,1.20916175598,-10636675.1582,80629472513.6
68602.2822211,5771321.755,-17615240.4679,4655.81200538,-239.767525257,18536581.4416,4661.98175625,1.16006087461,-10636525.9316,80629472513.6
68827.2077365,6809396.29613,-17641284.2416,4570.04923501,1.16529573343,18909859.5344,4570.04938358,1.11471401423,-10636409.7461,80629472513.6
69052.133252,7827163.1149,-17614716.2584,4475.9123388,228.377336938,19275443.2191,4481.73487309,1.07283101642,-10636319.6044,80629472513.6
69277.0587675,8822890.07622,-17538548.4612,4374.65285803,442.532019388,19632729.5968,4396.97876006,1.03413847599,-10636249.9566,80629472513.6
69501.984283,9795105.21316,-17415642.7733,4267.34525622,644.292409691,19981208.6557,4315.7094718,0.998381573328,-10636196.4122,80629472513.6
69726.9097985,10742559.7392,-17248712.8564,4154.91076074,834.308588934,20320449.9201,4237.84783248,0.965324720037,-10636155.5045,80629472513.6
69951.8353139,11664196.1024,-17040328.1944,4038.1384068,1013.20902559,20650090.9366,4163.31050031,0.934751411954,-10636124.499,80629472513.6
70176.7608294,12559120.4646,-16792919.7317,3917.70343517,1181.59494018,20969827.3708,4092.01256213,0.906463573055,-10636101.2406,80629472513.6
70401.6863449,13426579.0317,-16508786.4924,3794.18326493,1340.03688037,21279404.5017,4023.86946715,0.880280591218,-10636084.0312,80629472513.6
70626.6118604,14265937.718,-16190102.7595,3668.07129136,1489.07290899,21578609.926,3958.79844483,0.856038185963,-10636071.5333,80629472513.6
70851.5373758,15076664.6838,-15838925.5091,3539.78876254,1629.20795155,21867267.3023,3896.71952196,0.833587203996,-10636062.6932,80629472513.6
71076.4628913,15858315.3422,-15457201.8829,3409.694977,1760.91396169,22145230.9887,3837.55622977,0.812792406569,-10636056.681,80629472513.6
71301.3884068,16610519.4844,-15046776.548,3278.09602543,1884.63064899,22412381.4448,3781.23607238,0.793531290038,-10636052.8432,80629472513.6
71526.3139223,17332970.2188,-14609398.8425,3145.25227738,2000.76657926,22668621.289,3727.69081243,0.775692965076,-10636050.6653,80629472513.6
71751.2394378,18025414.464,-14146729.6396,3011.3847903,2109.70050759,22913871.9141,3676.85661768,0.759177109008,-10636049.7425,80629472513.6
71976.1649532,18687644.7713,-13660347.8941,2876.68079607,2211.7828418,23148070.5824,3628.67410245,0.743892998158,-10636049.7563,80629472513.6
72201.0904687,19319492.2859,-13151756.848,2741.29839942,2307.33716274,23371167.9292,3583.08829046,0.729758622119,-10636050.4567,80629472513.6
72426.0159842,19920820.6825,-12622389.8927,2605.37060399,2396.66174883,23583125.8163,3540.04851979,0.716699878569,-10636051.6476,80629472513.6
72650.9414997,20491520.9381,-12073616.0894,2469.00876512,2480.03106824,23783915.4857,3499.5083057,0.704649845249,-10636053.1756,80629472513.6
72875.8670152,21031506.8209,-11506745.3598,2332.30555437,2557.69721381,23973515.9694,3461.42517418,0.693548124533,-10636054.9208,80629472513.6
73100.7925306,21540710.9962,-10923033.3609,2195.33750788,2629.89126433,24151912.7199,3425.76047553,0.683340255463,-10636056.79,80629472513.6
73325.7180461,22019081.6621,-10323686.0633,2058.1672204,2696.82456224,24319096.4301,3392.47918588,0.673977187906,-10636058.7111,80629472513.6
73550.6435616,22466579.6422,-9709864.05129,1920.84523728,2758.6899022,24475062.0166,3361.54970246,0.665414813582,-10636060.6281,80629472513.6
73775.5690771,22883175.8724,-9082686.56667,1783.41168926,2815.66262829,24619807.7425,3332.94363735,0.657613548925,-10636062.4985,80629472513.6
74000.4945926,23268849.2293,-8443235.31513,1645.89770812,2867.90163973,24753334.4631,3306.63561355,0.650537965062,-10636064.2897,80629472513.6
74225.420108,23623584.6533,-7792558.05735,1508.32665568,2915.55030663,24875644.9755,3282.60306628,0.644156460599,-10636065.9772,80629472513.6
74450.3456235,23947371.5303,-7131672.00388,1370.71519398,2958.73729815,24986743.4609,3260.82605216,0.638440973261,-10636067.5426,80629472513.6
74675.271139,24240202.2965,-6461567.03344,1233.07422051,2997.57732596,25086635.0055,3241.28706819,0.633366726869,-10636068.9724,80629472513.6
74900.1966545,24502071.2397,-5783208.75342,1095.40968894,3032.17180642,25175325.1919,3223.97088236,0.628912010519,-10636070.2568,80629472513.6
75125.1221699,24732973.4743,-5097541.42028,957.723333046,3062.60944454,25252819.7517,3208.86437739,0.625057987191,-10636071.3887,80629472513.6
75350.0476854,24932904.0684,-4405490.73737,820.013309319,3088.96674304,25319124.2724,3195.95640882,0.621788529387,-10636072.3632,80629472513.6
75574.9732009,25101857.3069,-3707966.54633,682.274771492,3111.30843947,25374243.9526,3185.23767862,0.619090079723,-10636073.1769,80629472513.6
75799.8987164,25239826.0778,-3005865.42825,544.500388982,3129.68787405,25418183.401,3176.70062526,0.616951534709,-10636073.8275,80629472513.6
76024.8242319,25346801.3683,-2300073.22962,406.680819677,3144.14729059,25450946.4748,3170.33933105,0.615364150255,-10636074.3137,80629472513.6
76249.7497473,25422771.8638,-1591467.52809,268.805146564,3154.71807249,25472536.1543,3166.14944747,0.614321467699,-10636074.6344,80629472513.6
76474.6752628,25467723.6406,-880920.052326,130.861286838,3161.42091528,25482954.4514,3164.12813899,0.613819259425,-10636074.7893,80629472513.6
76699.6007783,25481639.9486,-169299.070062,-7.16361846249,3164.26593697,25482202.3507,3164.27404586,0.613855493396,-10636074.7782,80629472513.6
76924.5262938,25464501.0794,542528.241646,-145.282826705,3163.25272684,25470279.7809,3166.58726606,0.614430316129,-10636074.6009,80629472513.6
77149.4518093,25416284.3192,1253693.43028,-283.509620435,3158.37033285,25447185.6167,3171.06935659,0.615546053929,-10636074.2578,80629472513.6
77374.3773247,25336963.9844,1963324.39202,-421.856931399,3149.5971877,25412917.7116,3177.72335413,0.617207232367,-10636073.7495,80629472513.6
77599.3028402,25226511.5437,2670542.97227,-560.33695448,3136.90097264,25367472.9611,3186.55381481,0.619420614273,-10636073.0767,80629472513.6
77824.2283557,25084895.8277,3374462.52858,-698.96074391,3120.23841804,25310847.3988,3197.56687294,0.622195256705,-10636072.2413,80629472513.6
78049.1538712,24912083.3324,4074185.44146,-837.737783741,3099.55503925,25243036.3264,3210.77031811,0.625542587627,-10636071.2453,80629472513.6
78274.0793867,24708038.6221,4768800.55849,-976.675523903,3074.78480554,25164034.4801,3226.1736902,0.629476503252,-10636070.0926,80629472513.6
78499.0049021,24472724.8411,5457380.55621,-1115.77887233,3045.84973985,25073836.2379,3243.78839163,0.634013487293,-10636068.7882,80629472513.6
78723.9304176,24206104.346,6138979.20411,-1255.04963265,3012.6594464,24972435.87,3263.62781585,0.639172753622,-10636067.3394,80629472513.6
78948.8559331,23908139.47,6812628.5141,-1394.48587547,2975.11056288,24859827.839,3285.70749128,0.644976414143,-10636065.7567,80629472513.6
79173.7814486,23578793.4373,7477335.75803,-1534.08122978,2933.08613362,24736007.1555,3310.04523939,0.651449673999,-10636064.0541,80629472513.6
79398.706964,23218031.4472,8132080.33519,-1673.82407904,2886.45489986,24600969.7951,3336.66134579,0.658621056561,-10636062.2506,80629472513.6
79623.6324795,22825821.9497,8775810.47055,-1813.69664392,2835.07050296,24454713.1877,3365.57874264,0.666522661019,-10636060.3719,80629472513.6
79848.557995,22402138.1421,9407439.72379,-1953.67393107,2778.77059646,24297236.7872,3396.82320069,0.675190455753,-10636058.4515,80629472513.6
80073.4835105,21946959.7176,10025843.2882,-2093.72252369,2717.37586297,24128542.7344,3430.42352878,0.684664611086,-10636056.5339,80629472513.6
80298.409026,21460274.9062,10629854.0572,-2233.79918557,2650.68893228,23948636.6278,3466.41177837,0.694989875375,-10636054.6767,80629472513.6
80523.3345414,20942082.8511,11218258.4371,-2373.8492457,2578.49319806,23757528.4174,3504.82344972,0.706215998859,-10636052.9548,80629472513.6
80748.2600569,20392396.3757,11789791.8807,-2513.80472418,2500.55153142,23555233.4426,3545.69769617,0.718398209983,-10636051.4646,80629472513.6
80973.1855724,19811245.2043,12343134.1215,-2653.58215408,2416.60489231,23341773.6362,3589.07752131,0.7315977493,-10636050.3299,80629472513.6
