theta_rad,x_m,y_m,time_s,speed_m_s
0.353429173529,0.00365605822568,0.0309043320388,0.0797908136312,0.778680290363
0.366519142919,0.00407559668675,0.0332097867514,0.0827460289508,0.807202586754
0.379609112309,0.00452583739947,0.035595223564,0.0857012442705,0.835690305272
0.392699081699,0.00500782466682,0.0380602337444,0.0886564595902,0.8641422256
0.405789051089,0.00552259735221,0.0406043949255,0.0916116749099,0.89255712895
0.418879020479,0.00607118870142,0.0432272711787,0.0945668902295,0.920933798123
0.431968989869,0.00665462616558,0.0459284130875,0.0975221055492,0.949271017558
0.445058959259,0.00727393122513,0.0487073578251,0.100477320869,0.977567573382
0.458148928649,0.00793011921475,0.0515636292337,0.103432536189,1.00582225346
0.471238898038,0.00862419914946,0.0544967379058,0.106387751508,1.03403384747
0.484328867428,0.00935717355166,0.0575061812685,0.109342966828,1.06220114691
0.497418836818,0.0101300382794,0.060591443669,0.112298182148,1.09032294518
0.510508806208,0.0109437823557,0.0637519964636,0.115253397467,1.11839803765
0.523598775598,0.0117993877991,0.0669872981078,0.118208612787,1.14642522167
0.536688744988,0.0126978294556,0.0702967942493,0.121163828107,1.17440329665
0.549778714378,0.0136400748311,0.073679917823,0.124119043426,1.20233106409
0.562868683768,0.0146270839263,0.077136089148,0.127074258746,1.23020732768
0.575958653158,0.0156598090716,0.0806647160273,0.130029474066,1.25803089328
0.589048622548,0.0167391947642,0.0842651938487,0.132984689385,1.28580056903
0.602138591938,0.0178661775066,0.087936905689,0.135939904705,1.31351516536
0.615228561328,0.0190416856454,0.0916792224192,0.138895120025,1.34117349506
0.628318530718,0.0202666392127,0.0954915028125,0.141850335344,1.36877437337
0.641408500108,0.0215419497686,0.0993730936545,0.144805550664,1.39631661793
0.654498469498,0.0228685202446,0.103323329854,0.147760765984,1.42379904893
0.667588438888,0.024247244789,0.10734153456,0.150715981303,1.45122048913
0.680678408278,0.025679008614,0.111427019272,0.153671196623,1.47857976386
0.693768377668,0.0271646878436,0.115579083963,0.156626411943,1.50587570117
0.706858347058,0.0287051493638,0.1197970172,0.159581627262,1.53310713176
0.719948316448,0.0303012506738,0.124080096261,0.162536842582,1.56027288915
0.733038285838,0.0319538397394,0.128427587261,0.165492057902,1.58737180965
0.746128255228,0.0336637548473,0.132838745282,0.168447273221,1.61440273242
0.759218224618,0.0354318244619,0.137312814494,0.171402488541,1.64136449955
0.772308194007,0.0372588670829,0.141849028288,0.174357703861,1.66825595608
0.785398163397,0.0391456911054,0.146446609407,0.17731291918,1.69507595009
0.798488132787,0.0410930946814,0.151104770079,0.1802681345,1.72182333268
0.811578102177,0.0431018655825,0.155822712153,0.18322334982,1.74849695809
0.824668071567,0.0451727810658,0.160599627234,0.186178565139,1.77509568371
0.837758040957,0.0473066077399,0.165434696821,0.189133780459,1.80161837014
0.850848010347,0.0495041014341,0.17032709245,0.192088995779,1.82806388123
0.863937979737,0.0517660070686,0.175275975835,0.195044211098,1.85443108416
0.877027949127,0.0540930585268,0.18028049901,0.197999426418,1.88071884942
0.890117918517,0.0564859785301,0.185339804475,0.200954641738,1.90692605095
0.903207887907,0.0589454785132,0.190453025345,0.203909857057,1.93305156612
0.916297857297,0.0614722585029,0.195619285496,0.206865072377,1.95909427579
0.929387826687,0.064067006998,0.200837699715,0.209820287697,1.98505306438
0.942477796077,0.066730400851,0.206107373854,0.212775503016,2.0109268199
0.955567765467,0.0694631051526,0.211427404981,0.215730718336,2.03671443402
0.968657734857,0.0722657731174,0.216796881538,0.218685933656,2.06241480206
0.981747704247,0.0751390459721,0.22221488349,0.221641148975,2.08802682312
0.994837673637,0.0780835528457,0.227680482492,0.224596364295,2.11354940006
1.00792764303,0.0810999106614,0.233192742042,0.227551579615,2.13898143958
1.02101761242,0.0841887240313,0.238750717642,0.230506794934,2.16432185225
1.03410758181,0.0873505851526,0.244353456961,0.233462010254,2.18956955258
1.0471975512,0.0905860737061,0.25,0.236417225574,2.21472345903
1.06028752059,0.0938957567569,0.255689379252,0.239372440893,2.23978249411
1.07337748998,0.0972801886573,0.26142061987,0.242327656213,2.26474558435
1.08646745937,0.100739910952,0.267192739837,0.245282871533,2.28961166044
1.09955742876,0.104275452284,0.27300475013,0.248238086853,2.31437965718
1.11264739815,0.107887328307,0.27885565489,0.251193302172,2.3390485136
1.12573736754,0.111576041593,0.284744451596,0.254148517492,2.36361717296
1.13882733693,0.115342081551,0.290670131231,0.257103732812,2.38808458283
1.15191730632,0.119185924337,0.296631678462,0.260058948131,2.41244969511
1.16500727571,0.123108032779,0.302628071808,0.263014163451,2.43671146607
1.1780972451,0.127108856292,0.308658283817,0.265969378771,2.46086885642
1.19118721449,0.131188830807,0.314721281245,0.26892459409,2.48492083134
1.20427718388,0.135348378689,0.320816025227,0.27187980941,2.50886636052
1.21736715327,0.139587908672,0.326941471461,0.27483502473,2.53270441822
1.23045712266,0.143907815782,0.333096570383,0.277790240049,2.55643398329
1.24354709205,0.148308481275,0.339280267348,0.280745455369,2.58005403924
1.25663706144,0.15279027257,0.345491502813,0.283700670689,2.60356357425
1.26972703083,0.157353543184,0.351729212512,0.286655886008,2.62696158127
1.28281700022,0.161998632674,0.357992327648,0.289611101328,2.650247058
1.29590696961,0.166725866576,0.364279775067,0.292566316648,2.67341900697
1.308996939,0.171535556353,0.370590477449,0.295521531967,2.69647643556
1.32208690839,0.176427999339,0.376923353485,0.298476747287,2.71941835608
1.33517687778,0.181403478689,0.383277318072,0.301431962607,2.74224378577
1.34826684717,0.186462263329,0.389651282489,0.304387177926,2.76495174686
1.36135681656,0.191604607911,0.396044154591,0.307342393246,2.78754126661
1.37444678595,0.196830752771,0.402454838992,0.310297608566,2.81001137738
1.38753675534,0.202140923886,0.408882237254,0.313252823885,2.83236111662
1.40062672473,0.207535332834,0.415325248075,0.316208039205,2.85458952693
1.41371669412,0.21301417676,0.42178276748,0.319163254525,2.87669565612
1.42680666351,0.218577638343,0.428253689004,0.322118469844,2.89867855725
1.4398966329,0.224225885761,0.43473690389,0.325073685164,2.92053728864
1.45298660229,0.229959072665,0.441231301271,0.328028900484,2.94227091393
1.46607657168,0.235777338153,0.447735768366,0.330984115803,2.96387850212
1.47916654107,0.241680806745,0.454249190668,0.333939331123,2.98535912763
1.49225651046,0.247669588361,0.460770452136,0.336894546443,3.00671187028
1.50534647985,0.253743778303,0.467298435385,0.339849761762,3.02793581541
1.51843644924,0.25990345724,0.473832021879,0.342804977082,3.04903005385
1.53152641863,0.266148691192,0.48037009212,0.345760192402,3.06999368198
1.54461638801,0.27247953152,0.486911525846,0.348715407721,3.0908258018
1.5577063574,0.278896014915,0.493455202214,0.351670623041,3.11152552094
1.57079632679,0.285398163397,0.5,0.354625838361,3.13209195267
1.58388629618,0.291985984305,0.506544797786,0.35758105368,3.15252421601
1.59697626557,0.2986594703,0.513088474154,0.360536269,3.17282143571
1.61006623496,0.305418599362,0.51962990788,0.36349148432,3.1929827423
1.62315620435,0.3122633348,0.526167978121,0.366446699639,3.21300727213
1.63624617374,0.319193625253,0.532701564615,0.369401914959,3.23289416742
1.64933614313,0.326209404701,0.539229547864,0.372357130279,3.25264257629
1.66242611252,0.333310592475,0.545750809332,0.375312345598,3.27225165277
1.67551608191,0.340497093273,0.552264231634,0.378267560918,3.29172055689
1.6886060513,0.347768797175,0.558768698729,0.381222776238,3.31104845465
1.70169602069,0.35512557966,0.56526309611,0.384177991557,3.33023451812
1.71478599008,0.362567301632,0.571746310996,0.387133206877,3.34927792542
1.72787595947,0.37009380944,0.57821723252,0.390088422197,3.36817786081
1.74096592886,0.377704934903,0.584674751925,0.393043637516,3.38693351466
1.75405589825,0.385400495345,0.591117762746,0.395998852836,3.40554408356
1.76714586764,0.393180293621,0.597545161008,0.398954068156,3.42400877028
1.78023583703,0.40104411815,0.603955845409,0.401909283475,3.44232678387
1.79332580642,0.408991742958,0.610348717511,0.404864498795,3.46049733963
1.80641577581,0.417022927708,0.616722681928,0.407819714115,3.4785196592
1.8195057452,0.425137417749,0.623076646514,0.410774929434,3.49639297056
1.83259571459,0.433334944152,0.629409522551,0.413730144754,3.51411650809
1.84568568398,0.441615223765,0.635720224933,0.416685360074,3.53168951257
1.85877565337,0.449977959253,0.642007672352,0.419640575394,3.54911123122
1.87186562276,0.458422839153,0.648270787488,0.422595790713,3.56638091775
1.88495559215,0.466949537929,0.654508497187,0.425551006033,3.5834978324
1.89804556154,0.475557716024,0.660719732652,0.428506221353,3.60046124193
1.91113553093,0.484247019921,0.666903429617,0.431461436672,3.61727041968
1.92422550032,0.493017082201,0.673058528539,0.434416651992,3.6339246456
1.93731546971,0.501867521608,0.679183974773,0.437371867312,3.65042320629
1.9504054391,0.510797943116,0.685278718755,0.440327082631,3.666765395
1.96349540849,0.519807937991,0.691341716183,0.443282297951,3.68295051168
1.97658537788,0.528897083867,0.697371928192,0.446237513271,3.69897786302
1.98967534727,0.538064944815,0.703368321538,0.44919272859,3.71484676246
2.00276531666,0.547311071419,0.709329868769,0.45214794391,3.73055653023
2.01585528605,0.556635000852,0.715255548404,0.45510315923,3.74610649337
2.02894525544,0.566036256955,0.721144345109,0.458058374549,3.76149598578
2.04203522483,0.575514350322,0.72699524987,0.461013589869,3.77672434822
2.05512519422,0.58506877838,0.732807260163,0.463968805189,3.79179092836
2.06821516361,0.594699025476,0.73857938013,0.466924020508,3.80669508079
2.081305133,0.604404562965,0.744310620748,0.469879235828,3.82143616708
2.09439510239,0.614184849304,0.75,0.472834451148,3.83601355576
2.10748507178,0.624039330141,0.755646543039,0.475789666467,3.85042662239
2.12057504117,0.633967438409,0.761249282358,0.478744881787,3.86467474956
2.13366501056,0.64396859443,0.766807257958,0.481700097107,3.87875732692
2.14675497995,0.654042206004,0.772319517508,0.484655312426,3.89267375123
2.15984494934,0.66418766852,0.77778511651,0.487610527746,3.90642342635
2.17293491873,0.674404365055,0.783203118462,0.490565743066,3.92000576329
2.18602488812,0.684691666481,0.788572595019,0.493520958385,3.93342018023
2.19911485751,0.695048931569,0.793892626146,0.496476173705,3.94666610255
2.2122048269,0.705475507106,0.799162300285,0.499431389025,3.95974296282
2.22529479629,0.715970728001,0.804380714504,0.502386604344,3.97265020088
2.23838476568,0.726533917401,0.809546974655,0.505341819664,3.98538726383
2.25147473507,0.737164386808,0.814660195525,0.508297034984,3.99795360606
2.26456470446,0.747861436195,0.81971950099,0.511252250303,4.01034868926
2.27765467385,0.758624354126,0.824724024165,0.514207465623,4.02257198247
2.29074464324,0.769452417882,0.82967290755,0.517162680943,4.03462296208
2.30383461263,0.780344893578,0.834565303179,0.520117896262,4.04650111187
2.31692458202,0.791301036293,0.839400372766,0.523073111582,4.05820592303
