theta_rad,x_m,y_m,time_s,speed_m_s
1.69845784717,0.404820610965,0.6458579948,0.410455555305,3.55973789175
1.70850789361,0.411340199064,0.651565202449,0.412884286401,3.5754313407
1.71855794004,0.417917105431,0.65726446643,0.415313017498,3.59103450712
1.72860798647,0.424551247337,0.662955211103,0.417741748594,3.60654699704
1.7386580329,0.431242536275,0.668636861688,0.420170479691,3.62196841873
1.74870807934,0.437990877963,0.674308844323,0.422599210787,3.63729838281
1.75875812577,0.444796172359,0.679970586124,0.425027941884,3.65253650218
1.7688081722,0.451658313667,0.68562151524,0.42745667298,3.66768239206
1.77885821864,0.458577190351,0.691261060912,0.429885404077,3.68273567
1.78890826507,0.465552685143,0.696888653533,0.432314135173,3.6976959559
1.7989583115,0.472584675057,0.7025037247,0.43474286627,3.71256287201
1.80900835794,0.479673031401,0.708105707277,0.437171597366,3.72733604291
1.81905840437,0.48681761979,0.713694035449,0.439600328463,3.74201509557
1.8291084508,0.494018300158,0.719268144781,0.442029059559,3.75659965935
1.83915849723,0.501274926776,0.724827472272,0.444457790655,3.77108936595
1.84920854367,0.508587348262,0.730371456418,0.446886521752,3.78548384951
1.8592585901,0.5159554076,0.73589953726,0.449315252848,3.79978274656
1.86930863653,0.523378942154,0.741411156449,0.451743983945,3.81398569603
1.87935868297,0.530857783685,0.746905757297,0.454172715041,3.82809233929
1.8894087294,0.538391758367,0.752382784834,0.456601446138,3.84210232014
1.89945877583,0.545980686806,0.757841685867,0.459030177234,3.85601528481
1.90950882226,0.553624384059,0.763281909034,0.461458908331,3.86983088199
1.9195588687,0.561322659649,0.768702904856,0.463887639427,3.88354876283
1.92960891513,0.569075317586,0.7741041258,0.466316370524,3.89716858093
1.93965896156,0.576882156391,0.779485026329,0.46874510162,3.91068999239
1.949709008,0.584742969109,0.784845062957,0.471173832717,3.92411265577
1.95975905443,0.592657543334,0.790183694307,0.473602563813,3.93743623216
1.96980910086,0.600625661231,0.795500381163,0.47603129491,3.9506603851
1.9798591473,0.608647099556,0.800794586527,0.478460026006,3.96378478069
1.98990919373,0.616721629681,0.80606577567,0.480888757103,3.97680908753
1.99995924016,0.624849017615,0.811313416188,0.483317488199,3.98973297673
2.01000928659,0.633029024026,0.816536978055,0.485746219296,4.00255612196
2.02005933303,0.641261404271,0.82173593368,0.488174950392,4.01527819943
2.03010937946,0.649545908414,0.826909757953,0.490603681489,4.02789888789
2.04015942589,0.657882281256,0.832057928306,0.493032412585,4.04041786866
2.05020947233,0.666270262359,0.837179924759,0.495461143682,4.05283482562
2.06025951876,0.674709586073,0.842275229977,0.497889874778,4.06514944524
2.07030956519,0.68319998156,0.847343329323,0.500318605874,4.07736141657
2.08035961163,0.691741172826,0.852383710904,0.502747336971,4.08947043123
2.09040965806,0.700332878746,0.857395865629,0.505176068067,4.10147618348
2.10045970449,0.708974813092,0.862379287258,0.507604799164,4.11337837015
2.11050975092,0.717666684563,0.867333472452,0.51003353026,4.1251766907
2.12055979736,0.726408196814,0.872257920825,0.512462261357,4.13687084722
2.13060984379,0.735199048489,0.877152134996,0.514890992453,4.14846054442
2.14065989022,0.744038933244,0.882015620636,0.51731972355,4.15994548965
2.15070993666,0.752927539786,0.886847886521,0.519748454646,4.17132539291
2.16075998309,0.761864551899,0.891648444579,0.522177185743,4.18259996684
2.17081002952,0.770849648479,0.896416809942,0.524605916839,4.19376892676
2.18086007596,0.779882503566,0.901152500992,0.527034647936,4.20483199063
2.19091012239,0.788962786373,0.905855039412,0.529463379032,4.21578887912
2.20096016882,0.798090161328,0.910523950235,0.531892110129,4.22663931553
2.21101021525,0.807264288097,0.915158761886,0.534320841225,4.2373830259
2.22106026169,0.816484821627,0.91975900624,0.536749572322,4.24801973894
2.23111030812,0.825751412178,0.924324218659,0.539178303418,4.25854918606
2.24116035455,0.835063705358,0.928853938045,0.541607034515,4.26897110138
2.25121040099,0.844421342157,0.933347706884,0.544035765611,4.27928522175
2.26126044742,0.853823958987,0.937805071295,0.546464496708,4.28949128671
2.27131049385,0.863271187716,0.942225581071,0.548893227804,4.29958903857
2.28136054028,0.872762655707,0.946608789731,0.551321958901,4.30957822235
2.29141058672,0.882297985854,0.950954254559,0.553750689997,4.3194585858
2.30146063315,0.891876796622,0.955261536651,0.556179421093,4.32922987945
2.31151067958,0.901498702082,0.959530200961,0.55860815219,4.33889185655
2.32156072602,0.911163311954,0.963759816343,0.561036883286,4.34844427314
2.33161077245,0.920870231645,0.967949955594,0.563465614383,4.35788688802
2.34166081888,0.930619062287,0.972100195501,0.565894345479,4.36721946274
2.35171086532,0.940409400781,0.976210116877,0.568323076576,4.37644176165
2.36176091175,0.950240839834,0.980279304611,0.570751807672,4.38555355189
2.37181095818,0.960112968003,0.984307347703,0.573180538769,4.39455460336
2.38186100461,0.970025369733,0.988293839311,0.575609269865,4.4034446888
2.39191105105,0.979977625404,0.99223837679,0.578038000962,4.41222358371
2.40196109748,0.98996931137,0.996140561729,0.580466732058,4.42089106642
2.41201114391,1,1,0.582895463155,4.42944691807
