time_s,displacement_m,velocity_m_s,energy_J
1.78,0.415033985444,-0.222415132545,0.369240663739
1.8,0.410609434948,-0.220044149262,0.361409929949
1.82,0.40623205108,-0.217698425001,0.353745260774
1.84,0.401901331334,-0.215377692896,0.346243135555
1.86,0.397616778513,-0.21308168859,0.338900108117
1.88,0.393377900685,-0.210810150257,0.33171280522
1.9,0.389184211126,-0.208562818614,0.324677925033
1.92,0.385035228274,-0.206339436928,0.31779223564
1.94,0.380930475677,-0.20413975102,0.311052573572
1.96,0.37686948194,-0.201963509259,0.304455842371
1.98,0.372851780674,-0.199810462563,0.297999011178
2,0.368876910448,-0.197680364387,0.291679113355
2.02,0.364944414735,-0.195572970711,0.285493245129
2.04,0.361053841866,-0.193488040033,0.279438564271
2.06,0.357204744975,-0.191425333346,0.273512288788
2.08,0.35339668195,-0.18938461413,0.267711695661
2.1,0.349629215387,-0.187365648327,0.262034119591
2.12,0.345901912539,-0.18536820433,0.256476951784
2.14,0.342214345264,-0.183392052957,0.251037638752
2.16,0.338566089982,-0.181436967434,0.245713681147
2.18,0.334956727624,-0.179502723375,0.24050263261
2.2,0.331385843584,-0.177589098759,0.235402098655
2.22,0.327853027676,-0.175695873909,0.230409735566
2.24,0.324357874079,-0.17382283147,0.225523249324
2.26,0.320899981302,-0.171969756387,0.220740394555
2.28,0.317478952127,-0.170136435886,0.216058973495
2.3,0.314094393573,-0.168322659444,0.211476834989
2.32,0.310745916845,-0.166528218776,0.206991873496
2.34,0.307433137291,-0.164752907806,0.202602028124
2.36,0.304155674361,-0.162996522645,0.198305281689
2.38,0.300913151558,-0.161258861576,0.19409965978
2.4,0.297705196401,-0.159539725021,0.189983229859
2.42,0.294531440378,-0.157838915527,0.185954100369
2.44,0.291391518903,-0.156156237743,0.18201041987
2.46,0.288285071279,-0.154491498394,0.178150376182
2.48,0.285211740653,-0.152844506263,0.17437219556
2.5,0.282171173975,-0.151215072171,0.170674141871
2.52,0.27916302196,-0.149603008949,0.167054515804
2.54,0.276186939046,-0.148008131426,0.163511654084
2.56,0.273242583354,-0.1464302564,0.160043928711
2.58,0.270329616649,-0.144869202621,0.156649746209
2.6,0.267447704303,-0.143324790772,0.153327546899
2.62,0.264596515255,-0.141796843443,0.150075804176
2.64,0.261775721973,-0.140285185118,0.14689302381
2.66,0.258985000415,-0.138789642148,0.143777743264
2.68,0.256224029997,-0.137310042738,0.140728531014
2.7,0.253492493549,-0.13584621692,0.137743985897
2.72,0.250790077284,-0.13439799654,0.134822736465
2.74,0.24811647076,-0.132965215235,0.131963440356
2.76,0.245471366845,-0.131547708417,0.129164783676
2.78,0.24285446168,-0.130145313249,0.126425480396
2.8,0.240265454645,-0.128757868633,0.123744271759
2.82,0.237704048327,-0.127385215187,0.121119925706
2.84,0.235169948482,-0.126027195226,0.118551236306
2.86,0.232662864002,-0.124683652749,0.116037023202
2.88,0.230182506884,-0.123354433416,0.113576131073
2.9,0.227728592196,-0.122039384532,0.111167429095
2.92,0.225300838041,-0.120738355031,0.108809810432
